mode,run_id,num_users,user_id,compression_level,fps,size_mean_kb,size_std_kb,total_frames,on_time_frames,avg_delay_ms,delay_reliability,user_satisfied,avg_mse,avg_cqi
ml-dynamic,66,5,4,40,72,65.0,34.8,1440,693,7.43268,0.48125,0,626.152,13.987
ml,49,9,0,60,90,45.0,24.1,1800,476,5.5472,0.264444,0,759.588,14.9971
ml,49,9,1,10,60,95.0,50.9,1200,837,3.69148,0.6975,0,539.932,13.8951
ml,49,9,2,45,90,80.0,42.9,1800,224,8.80126,0.124444,0,885.74,13.981
ml,49,9,3,10,60,65.0,34.8,1200,981,3.1463,0.8175,0,591.328,14.5673
ml,49,9,4,60,90,45.0,24.1,1800,398,9.65138,0.221111,0,798.988,13.8501
ml,49,9,5,35,72,80.0,42.9,1440,543,6.63319,0.377083,0,666.606,14.3089
ml,49,9,6,40,72,120.0,64.3,1440,326,7.21993,0.226389,0,788.046,14.2054
ml,49,9,7,55,90,45.0,24.1,1800,500,5.48295,0.27777799999999997,0,751.599,14.8831
ml,49,9,8,50,90,120.0,64.3,1800,54,14.4491,0.03,0,971.372,13.9908
ml-dynamic,62,4,0,70,72,80.0,42.9,1440,879,4.05536,0.610417,0,490.655,14.8073
ml-dynamic,62,4,1,55,72,120.0,64.3,1440,135,23.1746,0.09375,0,919.756,13.9285
ml-dynamic,62,4,2,10,120,120.0,64.3,2400,318,13.5031,0.1325,0,887.829,13.7693
ml-dynamic,62,4,3,50,120,65.0,34.8,2400,753,5.97806,0.31375,0,752.759,14.0676
ml,54,10,0,70,120,95.0,50.9,2400,0,105.127,0.0,0,1000.0,14.5232
ml,54,10,1,20,60,120.0,64.3,1200,443,15.5272,0.36916699999999997,0,684.258,13.9462
ml,54,10,2,70,120,65.0,34.8,2400,2,154.851,0.000833333,0,999.203,14.0
ml,54,10,3,80,120,45.0,24.1,2400,0,154.972,0.0,0,1000.0,14.7304
ml,54,10,4,15,60,45.0,24.1,1200,862,5.24389,0.7183329999999999,0,649.758,14.4145
ml,54,10,5,50,90,95.0,50.9,1800,187,93.1329,0.103889,0,901.881,13.9295
ml,54,10,6,45,90,65.0,34.8,1800,323,8.03471,0.17944400000000002,0,837.983,14.8148
ml,54,10,7,5,60,95.0,50.9,1200,897,4.7456,0.7475,0,660.622,14.8194
ml,54,10,8,70,120,65.0,34.8,2400,1,152.065,0.000416667,0,999.602,14.1426
ml,54,10,9,25,72,45.0,24.1,1440,806,4.96645,0.559722,0,612.857,14.9812
ml-dynamic,67,6,0,60,120,45.0,24.1,2400,829,4.10597,0.345417,0,765.261,14.8838
ml-dynamic,67,6,1,55,120,65.0,34.8,2400,519,6.82161,0.21625,0,843.267,13.8823
ml-dynamic,67,6,2,20,90,80.0,42.9,1800,485,9.78896,0.269444,0,784.951,13.8971
ml-dynamic,67,6,3,20,60,95.0,50.9,1200,601,9.08949,0.500833,0,584.742,14.104
ml-dynamic,67,6,4,80,90,80.0,42.9,1800,592,5.88331,0.328889,0,738.519,14.0201
ml-dynamic,67,6,5,40,120,65.0,34.8,2400,559,6.5057,0.23291699999999999,0,825.334,13.8841
ml,46,8,0,80,120,120.0,64.3,2400,0,93.6514,0.0,0,1000.0,14.4868
ml,46,8,1,55,90,80.0,42.9,1800,154,106.715,0.0855556,0,919.369,13.977
ml,46,8,2,70,120,45.0,24.1,2400,1,177.502,0.000416667,0,999.61,14.0144
ml,46,8,3,25,72,80.0,42.9,1440,439,7.48031,0.304861,0,746.553,14.3475
ml,46,8,4,55,90,65.0,34.8,1800,215,28.4937,0.119444,0,888.976,13.9779
ml,46,8,5,45,90,65.0,34.8,1800,230,11.9752,0.127778,0,884.549,14.0
ml,46,8,6,60,90,45.0,24.1,1800,281,7.92763,0.156111,0,857.62,14.9584
ml,46,8,7,60,90,45.0,24.1,1800,252,9.82901,0.14,0,872.235,14.0424
ml,48,8,0,75,120,45.0,24.1,2400,1,43.7607,0.000416667,0,999.606,14.551
ml,48,8,1,25,72,120.0,64.3,1440,391,9.71043,0.271528,0,758.942,14.0201
ml,48,8,2,65,120,80.0,42.9,2400,0,121.976,0.0,0,1000.0,13.9552
ml,48,8,3,60,90,80.0,42.9,1800,254,20.1906,0.14111100000000001,0,865.864,14.4218
ml,48,8,4,40,72,80.0,42.9,1440,371,10.1791,0.257639,0,766.803,13.9763
ml,48,8,5,15,60,120.0,64.3,1200,524,10.8273,0.43666699999999997,0,646.685,13.9493
ml,48,8,6,15,60,45.0,24.1,1200,1006,3.37425,0.838333,0,595.392,14.9709
ml,48,8,7,80,120,95.0,50.9,2400,0,91.7983,0.0,0,1000.0,14.0927
ml-dynamic,71,7,0,65,60,65.0,34.8,1200,665,7.56968,0.554167,0,584.324,14.2867
ml-dynamic,71,7,1,30,90,120.0,64.3,1800,306,9.0794,0.17,0,860.172,14.0551
ml-dynamic,71,7,2,50,90,80.0,42.9,1800,432,6.79131,0.24,0,816.445,14.0112
ml-dynamic,71,7,3,60,72,65.0,34.8,1440,641,6.10029,0.445139,0,658.232,14.2836
ml-dynamic,71,7,4,10,90,45.0,24.1,1800,678,6.57049,0.376667,0,758.566,13.9725
ml-dynamic,71,7,5,20,60,95.0,50.9,1200,443,11.0817,0.36916699999999997,0,701.501,13.9542
ml-dynamic,71,7,6,35,90,120.0,64.3,1800,348,8.29848,0.193333,0,843.727,14.051
ml,44,7,0,65,120,95.0,50.9,2400,0,111.924,0.0,0,1000.0,14.6489
ml,44,7,1,55,90,120.0,64.3,1800,99,41.8832,0.055,0,947.139,14.1949
ml,44,7,2,80,120,95.0,50.9,2400,0,81.8156,0.0,0,1000.0,14.0321
ml,44,7,3,30,72,65.0,34.8,1440,421,8.16716,0.292361,0,757.123,14.2818
ml,44,7,4,60,90,80.0,42.9,1800,108,24.0356,0.06,0,943.025,13.9823
ml,44,7,5,35,72,45.0,24.1,1440,355,10.7187,0.246528,0,803.551,13.942
ml,44,7,6,50,90,45.0,24.1,1800,282,8.65159,0.156667,0,862.075,14.0708
ml,51,9,0,55,90,120.0,64.3,1800,134,29.598,0.07444440000000001,0,928.42,14.9874
ml,51,9,1,65,120,65.0,34.8,2400,1,168.308,0.000416667,0,999.605,13.9684
ml,51,9,2,60,90,95.0,50.9,1800,28,87.6479,0.015555600000000001,0,985.168,13.8196
ml,51,9,3,30,72,80.0,42.9,1440,472,6.81323,0.327778,0,717.179,14.5569
ml,51,9,4,75,120,65.0,34.8,2400,0,113.952,0.0,0,1000.0,13.9283
ml,51,9,5,5,60,120.0,64.3,1200,913,3.90376,0.760833,0,568.361,14.519
ml,51,9,6,80,120,65.0,34.8,2400,0,106.678,0.0,0,1000.0,14.1693
ml,51,9,7,30,72,80.0,42.9,1440,486,5.97853,0.3375,0,708.786,14.9027
ml,51,9,8,15,60,65.0,34.8,1200,838,4.00059,0.698333,0,550.616,13.9872
ml-dynamic,70,7,0,45,60,95.0,50.9,1200,554,9.67816,0.461667,0,622.205,14.35
ml-dynamic,70,7,1,40,120,80.0,42.9,2400,372,8.53445,0.155,0,881.719,14.0985
ml-dynamic,70,7,2,10,90,65.0,34.8,1800,595,6.18771,0.33055599999999996,0,753.61,14.0337
ml-dynamic,70,7,3,25,90,45.0,24.1,1800,719,6.01253,0.399444,0,731.57,14.2678
ml-dynamic,70,7,4,30,60,120.0,64.3,1200,306,16.9448,0.255,0,784.529,13.9942
ml-dynamic,70,7,5,65,60,80.0,42.9,1200,578,7.8399,0.481667,0,611.682,13.8121
ml-dynamic,70,7,6,20,120,80.0,42.9,2400,435,7.20162,0.18125,0,861.613,14.098
ml-dynamic,73,8,0,10,90,45.0,24.1,1800,858,4.53869,0.476667,0,679.479,14.3152
ml-dynamic,73,8,1,20,90,80.0,42.9,1800,583,5.59783,0.323889,0,748.982,13.9431
ml-dynamic,73,8,2,35,120,65.0,34.8,2400,631,5.75535,0.262917,0,803.533,13.9624
ml-dynamic,73,8,3,30,72,45.0,24.1,1440,871,5.27525,0.604861,0,575.244,14.3035
ml-dynamic,73,8,4,70,72,80.0,42.9,1440,581,8.08904,0.403472,0,675.57,14.0003
ml-dynamic,73,8,5,15,90,45.0,24.1,1800,793,4.95789,0.440556,0,701.458,13.9702
ml-dynamic,73,8,6,75,90,45.0,24.1,1800,920,3.61944,0.511111,0,646.654,14.9899
ml-dynamic,73,8,7,20,72,80.0,42.9,1440,588,13.3811,0.408333,0,673.386,14.0424
ml-dynamic,69,6,0,5,90,65.0,34.8,1800,507,6.40539,0.281667,0,801.777,14.6784
ml-dynamic,69,6,1,50,120,95.0,50.9,2400,21,56.9211,0.00875,0,993.602,13.9447
ml-dynamic,69,6,2,70,90,45.0,24.1,1800,486,8.43144,0.27,0,836.347,13.834
ml-dynamic,69,6,3,75,120,80.0,42.9,2400,88,15.3789,0.036666699999999997,0,976.79,14.2646
ml-dynamic,69,6,4,20,60,120.0,64.3,1200,520,8.94084,0.433333,0,625.401,14.0852
ml-dynamic,69,6,5,10,120,120.0,64.3,2400,0,113.155,0.0,0,1000.0,13.9446
ml-dynamic,68,6,0,35,60,65.0,34.8,1200,702,5.93634,0.585,0,555.404,14.374
ml-dynamic,68,6,1,15,72,45.0,24.1,1440,656,7.39492,0.45555599999999996,0,706.059,13.9408
ml-dynamic,68,6,2,5,120,120.0,64.3,2400,78,36.769,0.0325,0,975.071,13.8691
ml-dynamic,68,6,3,75,120,45.0,24.1,2400,606,5.70538,0.2525,0,847.915,14.1548
ml-dynamic,68,6,4,80,72,80.0,42.9,1440,542,7.59661,0.376389,0,696.78,14.032
ml-dynamic,68,6,5,30,120,120.0,64.3,2400,56,41.4947,0.0233333,0,981.649,13.8441
ml,53,10,0,35,72,65.0,34.8,1440,445,22.6722,0.30902799999999997,0,734.428,14.2931
ml,53,10,1,35,72,80.0,42.9,1440,323,34.3326,0.22430599999999998,0,800.999,13.9261
ml,53,10,2,20,60,65.0,34.8,1200,649,7.75989,0.540833,0,606.033,13.8202
ml,53,10,3,40,72,65.0,34.8,1440,471,20.5859,0.327083,0,711.119,14.6958
ml,53,10,4,70,120,45.0,24.1,2400,0,220.268,0.0,0,1000.0,13.9236
ml,53,10,5,30,72,120.0,64.3,1440,363,50.0184,0.252083,0,770.917,13.9491
ml,53,10,6,65,120,65.0,34.8,2400,1,174.132,0.000416667,0,999.605,14.8843
ml,53,10,7,75,120,120.0,64.3,2400,0,121.981,0.0,0,1000.0,14.8945
ml,53,10,8,45,90,65.0,34.8,1800,264,60.8124,0.146667,0,867.55,14.1094
ml,53,10,9,80,120,80.0,42.9,2400,1,107.293,0.000416667,0,999.594,14.9907
ml-dynamic,74,8,0,50,72,65.0,34.8,1440,629,6.55443,0.43680599999999997,0,668.939,14.1929
ml-dynamic,74,8,1,20,72,80.0,42.9,1440,570,6.26422,0.395833,0,688.357,14.0835
ml-dynamic,74,8,2,65,90,120.0,64.3,1800,327,11.2872,0.181667,0,851.214,14.0658
ml-dynamic,74,8,3,60,72,80.0,42.9,1440,542,12.1383,0.376389,0,702.812,14.2205
ml-dynamic,74,8,4,20,120,45.0,24.1,2400,638,6.13081,0.265833,0,831.528,13.9183
ml-dynamic,74,8,5,30,120,45.0,24.1,2400,572,6.14286,0.23833300000000002,0,845.622,13.8468
ml-dynamic,74,8,6,70,72,65.0,34.8,1440,753,4.64629,0.522917,0,600.966,14.972
ml-dynamic,74,8,7,55,72,80.0,42.9,1440,572,6.37813,0.397222,0,690.434,14.0226
ml-dynamic,72,7,0,5,72,65.0,34.8,1440,756,5.12106,0.525,0,604.955,14.3836
ml-dynamic,72,7,1,45,72,65.0,34.8,1440,682,5.91654,0.473611,0,640.553,14.0019
ml-dynamic,72,7,2,40,120,120.0,64.3,2400,276,11.1663,0.115,0,905.204,14.0748
ml-dynamic,72,7,3,5,72,80.0,42.9,1440,621,6.65227,0.43125,0,662.357,14.2523
ml-dynamic,72,7,4,80,120,45.0,24.1,2400,617,6.66449,0.257083,0,829.189,13.9032
ml-dynamic,72,7,5,50,90,80.0,42.9,1800,535,7.47309,0.297222,0,765.773,14.0078
ml-dynamic,72,7,6,55,60,65.0,34.8,1200,771,6.56717,0.6425,0,500.367,14.0638
ml,52,10,0,60,90,120.0,64.3,1800,50,23.1577,0.0277778,0,973.13,14.4253
ml,52,10,1,80,120,95.0,50.9,2400,0,279.176,0.0,0,1000.0,13.4575
ml,52,10,2,10,60,80.0,42.9,1200,727,26.3432,0.6058330000000001,0,635.694,14.0264
ml,52,10,3,80,120,65.0,34.8,2400,0,154.022,0.0,0,1000.0,14.4885
ml,52,10,4,55,90,80.0,42.9,1800,177,126.318,0.0983333,0,907.397,14.2057
ml,52,10,5,65,120,80.0,42.9,2400,0,119.456,0.0,0,1000.0,13.8091
ml,52,10,6,5,60,45.0,24.1,1200,745,31.9096,0.620833,0,1079.14,14.8399
ml,52,10,7,55,90,80.0,42.9,1800,211,118.296,0.117222,0,889.526,14.8575
ml,52,10,8,80,120,65.0,34.8,2400,0,103.928,0.0,0,1000.0,14.06
ml,52,10,9,50,90,65.0,34.8,1800,272,57.9211,0.151111,0,861.318,14.9941
ml-dynamic,79,10,0,55,72,65.0,34.8,1440,481,8.78454,0.334028,0,749.867,14.3068
ml-dynamic,79,10,1,25,60,45.0,24.1,1200,569,11.2614,0.474167,0,689.309,13.8896
ml-dynamic,79,10,2,55,90,80.0,42.9,1800,210,22.2373,0.116667,0,910.037,14.0
ml-dynamic,79,10,3,75,120,45.0,24.1,2400,244,9.2273,0.10166700000000001,0,949.286,14.7723
ml-dynamic,79,10,4,30,60,65.0,34.8,1200,583,8.28093,0.485833,0,628.2,14.4024
ml-dynamic,79,10,5,40,90,45.0,24.1,1800,421,10.1714,0.23388899999999999,0,852.641,14.0266
ml-dynamic,79,10,6,15,72,95.0,50.9,1440,399,9.69377,0.277083,0,773.483,14.8962
ml-dynamic,79,10,7,70,120,120.0,64.3,2400,0,151.195,0.0,0,1000.0,14.7235
ml-dynamic,79,10,8,40,60,120.0,64.3,1200,324,11.6813,0.27,0,773.629,14.0234
ml-dynamic,79,10,9,80,60,80.0,42.9,1200,577,7.60736,0.480833,0,619.426,14.9958
ml-dynamic,76,9,0,60,120,65.0,34.8,2400,0,180.811,0.0,0,1000.0,14.9967
ml-dynamic,76,9,1,55,120,120.0,64.3,2400,1,228.383,0.000416667,0,999.712,13.711
ml-dynamic,76,9,2,25,72,80.0,42.9,1440,353,24.0727,0.245139,0,805.297,13.9187
ml-dynamic,76,9,3,80,60,95.0,50.9,1200,443,16.3076,0.36916699999999997,0,694.633,14.5095
ml-dynamic,76,9,4,65,120,95.0,50.9,2400,0,205.629,0.0,0,1000.0,13.9003
ml-dynamic,76,9,5,40,72,95.0,50.9,1440,350,35.0029,0.243056,0,798.151,14.5181
ml-dynamic,76,9,6,75,60,80.0,42.9,1200,465,15.5816,0.3875,0,687.387,14.1381
ml-dynamic,76,9,7,20,60,65.0,34.8,1200,576,11.2804,0.48,0,626.706,14.7941
ml-dynamic,76,9,8,25,60,120.0,64.3,1200,331,27.3779,0.275833,0,765.085,14.0138
ml-dynamic,81,10,0,25,120,65.0,34.8,2400,9,135.715,0.00375,0,997.601,14.7687
ml-dynamic,81,10,1,50,60,45.0,24.1,1200,492,17.2573,0.41,0,712.725,13.6676
ml-dynamic,81,10,2,55,120,95.0,50.9,2400,5,189.577,0.00208333,0,998.37,14.0027
ml-dynamic,81,10,3,15,72,80.0,42.9,1440,453,18.6052,0.314583,0,748.791,14.5529
ml-dynamic,81,10,4,70,90,80.0,42.9,1800,271,44.9128,0.150556,0,876.957,14.1669
ml-dynamic,81,10,5,80,60,120.0,64.3,1200,262,43.839,0.218333,0,814.5,14.0037
ml-dynamic,81,10,6,45,60,45.0,24.1,1200,634,9.37413,0.528333,0,641.334,14.8574
ml-dynamic,81,10,7,15,72,80.0,42.9,1440,476,10.8656,0.33055599999999996,0,735.568,14.8622
ml-dynamic,81,10,8,30,60,45.0,24.1,1200,551,12.1359,0.459167,0,690.171,14.0249
ml-dynamic,81,10,9,20,120,45.0,24.1,2400,157,16.4196,0.0654167,0,971.15,14.6215
ml-dynamic,75,8,0,20,72,80.0,42.9,1440,418,9.59333,0.290278,0,774.377,14.2706
ml-dynamic,75,8,1,20,120,120.0,64.3,2400,0,172.765,0.0,0,1000.0,14.0
ml-dynamic,75,8,2,5,120,95.0,50.9,2400,0,166.892,0.0,0,1000.0,14.0035
ml-dynamic,75,8,3,50,72,120.0,64.3,1440,294,17.8486,0.204167,0,826.638,14.2555
ml-dynamic,75,8,4,5,90,80.0,42.9,1800,268,16.454,0.148889,0,887.528,13.9652
ml-dynamic,75,8,5,30,72,95.0,50.9,1440,371,13.7236,0.257639,0,788.845,13.9644
ml-dynamic,75,8,6,70,120,45.0,24.1,2400,260,8.97806,0.108333,0,950.599,14.9242
ml-dynamic,75,8,7,35,72,45.0,24.1,1440,561,8.48246,0.389583,0,745.036,14.0588
ml-dynamic,77,9,0,25,72,80.0,42.9,1440,466,14.3851,0.323611,0,741.079,14.9771
ml-dynamic,77,9,1,5,90,80.0,42.9,1800,251,55.4341,0.139444,0,886.674,13.7203
ml-dynamic,77,9,2,30,60,120.0,64.3,1200,323,22.545,0.269167,0,768.404,13.9866
ml-dynamic,77,9,3,75,120,45.0,24.1,2400,119,15.5923,0.049583300000000004,0,975.776,14.9214
ml-dynamic,77,9,4,5,72,65.0,34.8,1440,356,22.6451,0.247222,0,816.092,13.9867
ml-dynamic,77,9,5,50,60,95.0,50.9,1200,502,13.667,0.418333,0,648.675,14.5627
ml-dynamic,77,9,6,75,60,80.0,42.9,1200,480,13.0099,0.4,0,679.878,14.202
ml-dynamic,77,9,7,70,120,120.0,64.3,2400,0,174.391,0.0,0,1000.0,14.8148
ml-dynamic,77,9,8,20,120,45.0,24.1,2400,99,44.1152,0.04125,0,978.56,14.0069
ml-dynamic,78,9,0,40,120,80.0,42.9,2400,0,188.776,0.0,0,1000.0,14.9983
ml-dynamic,78,9,1,15,72,80.0,42.9,1440,355,93.177,0.246528,0,799.594,14.0174
ml-dynamic,78,9,2,55,60,95.0,50.9,1200,293,94.1507,0.244167,0,793.775,13.9733
ml-dynamic,78,9,3,75,120,120.0,64.3,2400,0,234.561,0.0,0,1000.0,14.5858
ml-dynamic,78,9,4,40,72,80.0,42.9,1440,353,84.7334,0.245139,0,796.546,13.9144
ml-dynamic,78,9,5,60,120,120.0,64.3,2400,3,228.217,0.00125,0,999.156,14.3037
ml-dynamic,78,9,6,65,120,120.0,64.3,2400,0,183.622,0.0,0,1000.0,14.3803
ml-dynamic,78,9,7,60,90,80.0,42.9,1800,257,80.6249,0.142778,0,883.939,14.8683
ml-dynamic,78,9,8,55,90,80.0,42.9,1800,172,134.851,0.0955556,0,919.852,14.0124
ml-dynamic,80,10,0,65,120,95.0,50.9,2400,0,231.263,0.0,0,1000.0,14.5761
ml-dynamic,80,10,1,55,120,65.0,34.8,2400,0,234.033,0.0,0,1000.0,13.8573
ml-dynamic,80,10,2,15,72,95.0,50.9,1440,320,88.9461,0.222222,0,810.312,14.0077
ml-dynamic,80,10,3,20,60,80.0,42.9,1200,477,50.1945,0.3975,0,677.127,14.4871
ml-dynamic,80,10,4,50,90,95.0,50.9,1800,151,131.059,0.0838889,0,928.186,14.0897
ml-dynamic,80,10,5,35,120,65.0,34.8,2400,2,274.301,0.000833333,0,999.341,13.8253
ml-dynamic,80,10,6,30,60,65.0,34.8,1200,539,38.8757,0.449167,0,646.904,14.8377
ml-dynamic,80,10,7,20,90,65.0,34.8,1800,229,94.9127,0.127222,0,899.896,14.8875
ml-dynamic,80,10,8,75,90,65.0,34.8,1800,209,89.5489,0.116111,0,910.291,14.1285
ml-dynamic,80,10,9,15,72,80.0,42.9,1440,419,44.6446,0.290972,0,763.447,14.8974
