frame,latent_dim,mse,ae_size_bytes,encoded_size_bytes,raw_size_bytes,pict_type
139,372,176.17479271721095,91634,9307,150528,P
140,0,0.0,150528,3107,150528,B
140,4,400.9230398456566,4278,3107,150528,B
140,20,343.8278391142376,8076,3107,150528,B
140,36,308.57811622554436,11874,3107,150528,B
140,52,292.31211352162063,15673,3107,150528,B
140,68,240.1593348942697,19471,3107,150528,B
140,84,242.9543865378946,23269,3107,150528,B
140,100,216.58107521943748,27067,3107,150528,B
140,116,221.657575503923,30865,3107,150528,B
140,132,194.38736654701643,34663,3107,150528,B
140,148,177.41360788349994,38461,3107,150528,B
140,164,178.85485748411156,42259,3107,150528,B
140,180,173.70297607267275,46057,3107,150528,B
140,196,166.6741061140783,49855,3107,150528,B
140,212,172.8920422901865,53653,3107,150528,B
140,228,166.43037027097307,57451,3107,150528,B
140,244,164.91785757243633,61249,3107,150528,B
140,260,173.16692072781734,65047,3107,150528,B
140,276,170.66659581614658,68845,3107,150528,B
140,292,164.93190731853247,72644,3107,150528,B
140,308,162.4315521272365,76442,3107,150528,B
140,324,152.56492111366242,80240,3107,150528,B
140,340,156.02754765423015,84038,3107,150528,B
140,356,152.28864981327206,87836,3107,150528,B
140,372,156.72549301525578,91634,3107,150528,B
142,0,0.0,150528,11923,150528,P
142,4,416.0410208394751,4278,11923,150528,P
142,20,360.9230493544601,8076,11923,150528,P
142,36,328.9534274255857,11874,11923,150528,P
142,52,319.2047809716314,15673,11923,150528,P
142,68,263.05887677008286,19471,11923,150528,P
142,84,268.9083553268574,23269,11923,150528,P
142,100,242.8781121619977,27067,11923,150528,P
142,116,247.96315130079165,30865,11923,150528,P
142,132,221.904490707675,34663,11923,150528,P
142,148,200.9436321153771,38461,11923,150528,P
142,164,201.10771740437485,42259,11923,150528,P
142,180,195.10579607449472,46057,11923,150528,P
142,196,183.33083710167557,49855,11923,150528,P
142,212,194.72948089241982,53653,11923,150528,P
142,228,183.6899988760706,57451,11923,150528,P
142,244,184.35179036459886,61249,11923,150528,P
142,260,192.60807521059178,65047,11923,150528,P
142,276,185.6776594533585,68845,11923,150528,P
142,292,179.71531359362416,72644,11923,150528,P
142,308,176.73496578354388,76442,11923,150528,P
142,324,169.3823309324216,80240,11923,150528,P
142,340,170.04833128885366,84038,11923,150528,P
142,356,166.12110931891948,87836,11923,150528,P
142,372,169.66052498901263,91634,11923,150528,P
143,0,0.0,150528,10366,150528,P
143,4,421.9357674359344,4278,10366,150528,P
143,20,368.50945805199444,8076,10366,150528,P
143,36,340.05087978439406,11874,10366,150528,P
143,52,334.29932553553954,15673,10366,150528,P
143,68,276.2184018851258,19471,10366,150528,P
143,84,285.49841057974845,23269,10366,150528,P
143,100,260.52047522971407,27067,10366,150528,P
143,116,266.7760641197674,30865,10366,150528,P
143,132,244.77314736577682,34663,10366,150528,P
143,148,224.90747253759764,38461,10366,150528,P
143,164,226.71026086318307,42259,10366,150528,P
143,180,220.29976141056977,46057,10366,150528,P
143,196,205.91669720015489,49855,10366,150528,P
143,212,218.06462545646355,53653,10366,150528,P
143,228,208.30574448918924,57451,10366,150528,P
143,244,207.8277200460434,61249,10366,150528,P
143,260,215.09687397046946,65047,10366,150528,P
143,276,210.4453633655794,68845,10366,150528,P
143,292,208.47045051050372,72644,10366,150528,P
143,308,206.512115750229,76442,10366,150528,P
143,324,204.57727797911502,80240,10366,150528,P
143,340,195.82260564202443,84038,10366,150528,P
143,356,196.65968588087708,87836,10366,150528,P
143,372,197.23524099681526,91634,10366,150528,P
144,0,0.0,150528,3601,150528,B
144,4,420.4015593859367,4278,3601,150528,B
144,20,367.14172738138586,8076,3601,150528,B
144,36,343.27569014858454,11874,3601,150528,B
144,52,343.6147008324042,15673,3601,150528,B
144,68,285.36354512907565,19471,3601,150528,B
144,84,298.0200651101768,23269,3601,150528,B
144,100,275.1658215536736,27067,3601,150528,B
144,116,278.7401193520054,30865,3601,150528,B
144,132,259.66922412626445,34663,3601,150528,B
144,148,243.7360399228055,38461,3601,150528,B
144,164,251.41000215662643,42259,3601,150528,B
144,180,245.08475498878397,46057,3601,150528,B
144,196,225.43417147826403,49855,3601,150528,B
144,212,239.3157142563723,53653,3601,150528,B
144,228,231.81908464757726,57451,3601,150528,B
144,244,227.12908863904886,61249,3601,150528,B
144,260,236.91731056314893,65047,3601,150528,B
144,276,234.7251868166495,68845,3601,150528,B
144,292,236.89057365409099,72644,3601,150528,B
144,308,232.0548266696278,76442,3601,150528,B
144,324,233.6404495232273,80240,3601,150528,B
144,340,223.9823088690173,84038,3601,150528,B
144,356,224.56320833880454,87836,3601,150528,B
144,372,221.7566504376009,91634,3601,150528,B
145,0,0.0,150528,14772,150528,P
145,4,430.833011388313,4278,14772,150528,P
145,20,378.8533716578968,8076,14772,150528,P
145,36,361.651728535071,11874,14772,150528,P
145,52,364.42458521341905,15673,14772,150528,P
145,68,311.0333093558438,19471,14772,150528,P
145,84,326.2634460814297,23269,14772,150528,P
145,100,301.1631204863079,27067,14772,150528,P
145,116,309.7611714620143,30865,14772,150528,P
145,132,286.19202595436946,34663,14772,150528,P
145,148,274.5062707574107,38461,14772,150528,P
145,164,284.49633666314185,42259,14772,150528,P
145,180,277.21720560221,46057,14772,150528,P
145,196,256.1710795853287,49855,14772,150528,P
145,212,270.36138370167464,53653,14772,150528,P
145,228,264.7825747146271,57451,14772,150528,P
145,244,256.65749148465693,61249,14772,150528,P
145,260,273.6400009598583,65047,14772,150528,P
145,276,272.26612352533266,68845,14772,150528,P
145,292,274.81751502491534,72644,14772,150528,P
145,308,270.46427386812866,76442,14772,150528,P
145,324,264.74899461027235,80240,14772,150528,P
145,340,266.9087797170505,84038,14772,150528,P
145,356,263.4576291544363,87836,14772,150528,P
145,372,258.3791909739375,91634,14772,150528,P
146,0,0.0,150528,11740,150528,P
146,4,435.2544119814411,4278,11740,150528,P
146,20,383.3483214606531,8076,11740,150528,P
146,36,371.2348362780176,11874,11740,150528,P
146,52,376.2012095656246,15673,11740,150528,P
146,68,327.12320575956255,19471,11740,150528,P
146,84,343.1094852858223,23269,11740,150528,P
146,100,319.0357298240997,27067,11740,150528,P
146,116,331.2673055450432,30865,11740,150528,P
146,132,302.87416154751554,34663,11740,150528,P
146,148,297.1152493497357,38461,11740,150528,P
146,164,308.8159626815468,42259,11740,150528,P
146,180,304.46750570554286,46057,11740,150528,P
146,196,278.7974084028974,49855,11740,150528,P
146,212,291.9238076079637,53653,11740,150528,P
146,228,284.34699755162,57451,11740,150528,P
146,244,274.10533824004233,61249,11740,150528,P
146,260,294.8356174863875,65047,11740,150528,P
146,276,298.10627120314166,68845,11740,150528,P
146,292,299.0609877859242,72644,11740,150528,P
146,308,300.3095378517173,76442,11740,150528,P
146,324,285.56163443718106,80240,11740,150528,P
146,340,296.6990861808881,84038,11740,150528,P
146,356,290.88455031160265,87836,11740,150528,P
146,372,280.2081361413002,91634,11740,150528,P
147,0,0.0,150528,10370,150528,P
147,4,436.23731889529154,4278,10370,150528,P
147,20,382.9696141881868,8076,10370,150528,P
147,36,376.44753431668505,11874,10370,150528,P
147,52,385.1173177245073,15673,10370,150528,P
147,68,341.34027706459165,19471,10370,150528,P
147,84,354.7830075141974,23269,10370,150528,P
147,100,333.72380069922656,27067,10370,150528,P
147,116,348.51436810567975,30865,10370,150528,P
147,132,316.03910671547055,34663,10370,150528,P
147,148,308.6200535064563,38461,10370,150528,P
147,164,330.41850709123537,42259,10370,150528,P
147,180,334.009731200058,46057,10370,150528,P
147,196,294.8766463785432,49855,10370,150528,P
147,212,311.80837692227215,53653,10370,150528,P
147,228,300.5825389525853,57451,10370,150528,P
147,244,297.4102940177545,61249,10370,150528,P
147,260,318.40597417904064,65047,10370,150528,P
147,276,321.953747025691,68845,10370,150528,P
147,292,324.11410744534805,72644,10370,150528,P
147,308,330.0431911367923,76442,10370,150528,P
147,324,314.2902464023791,80240,10370,150528,P
147,340,325.1517296419479,84038,10370,150528,P
147,356,321.075698453933,87836,10370,150528,P
147,372,301.282391929999,91634,10370,150528,P
148,0,0.0,150528,11359,150528,P
148,4,444.08222475321963,4278,11359,150528,P
148,20,389.801727142185,8076,11359,150528,P
148,36,387.91264188475907,11874,11359,150528,P
148,52,396.67226494057104,15673,11359,150528,P
148,68,358.4048140444793,19471,11359,150528,P
148,84,369.71882628276944,23269,11359,150528,P
148,100,351.6584832686931,27067,11359,150528,P
148,116,364.9089683778584,30865,11359,150528,P
148,132,336.03507477091625,34663,11359,150528,P
148,148,324.1787241655402,38461,11359,150528,P
148,164,351.53191443532705,42259,11359,150528,P
148,180,358.0449406988919,46057,11359,150528,P
148,196,312.44764036964625,49855,11359,150528,P
148,212,334.2242623446509,53653,11359,150528,P
148,228,321.38848698232323,57451,11359,150528,P
148,244,327.0204972708598,61249,11359,150528,P
148,260,343.0491379927844,65047,11359,150528,P
148,276,342.2072432935238,68845,11359,150528,P
148,292,354.0529051912017,72644,11359,150528,P
148,308,355.7943772757426,76442,11359,150528,P
148,324,345.3714035684243,80240,11359,150528,P
148,340,349.5684624183923,84038,11359,150528,P
148,356,347.39181156037375,87836,11359,150528,P
148,372,335.6164589524269,91634,11359,150528,P
149,0,0.0,150528,11825,150528,P
149,4,448.44106764066964,4278,11825,150528,P
149,20,390.44931748649105,8076,11825,150528,P
149,36,392.27172700921074,11874,11825,150528,P
149,52,401.7874020268209,15673,11825,150528,P
149,68,367.0167028089054,19471,11825,150528,P
149,84,374.8078017728403,23269,11825,150528,P
149,100,361.4852511556819,27067,11825,150528,P
149,116,374.51838911511004,30865,11825,150528,P
149,132,349.1530562401749,34663,11825,150528,P
149,148,332.7067383681424,38461,11825,150528,P
149,164,360.2485404233448,42259,11825,150528,P
149,180,366.6294869617559,46057,11825,150528,P
149,196,318.1029054103419,49855,11825,150528,P
149,212,343.13164997147396,53653,11825,150528,P
149,228,331.8868266767822,57451,11825,150528,P
149,244,340.7897631986998,61249,11825,150528,P
149,260,356.6495041712187,65047,11825,150528,P
149,276,347.22324488684535,68845,11825,150528,P
149,292,367.67931184731424,72644,11825,150528,P
149,308,367.2252688673325,76442,11825,150528,P
149,324,358.50207220064476,80240,11825,150528,P
149,340,360.35900049610063,84038,11825,150528,P
149,356,359.3015148653649,87836,11825,150528,P
149,372,347.5990150356665,91634,11825,150528,P
150,0,0.0,150528,17174,150528,B
150,4,503.1499916687608,4278,17174,150528,B
150,20,442.54256637068465,8076,17174,150528,B
150,36,447.17607573838905,11874,17174,150528,B
150,52,456.0394065105356,15673,17174,150528,B
150,68,425.68426391808316,19471,17174,150528,B
150,84,429.6682450454682,23269,17174,150528,B
150,100,418.07105775224045,27067,17174,150528,B
150,116,433.4900485002436,30865,17174,150528,B
150,132,408.5862073930912,34663,17174,150528,B
150,148,386.224189423956,38461,17174,150528,B
150,164,410.9465041779913,42259,17174,150528,B
150,180,417.8547401097603,46057,17174,150528,B
150,196,375.3294894355349,49855,17174,150528,B
150,212,402.10654927650467,53653,17174,150528,B
150,228,389.89946977235377,57451,17174,150528,B
150,244,398.5279517713934,61249,17174,150528,B
150,260,415.6374237150885,65047,17174,150528,B
150,276,405.58458814630285,68845,17174,150528,B
150,292,426.36731170350686,72644,17174,150528,B
150,308,429.54361410811543,76442,17174,150528,B
150,324,420.2527350280434,80240,17174,150528,B
150,340,417.10180694935843,84038,17174,150528,B
150,356,418.99395044893026,87836,17174,150528,B
150,372,403.00733784679323,91634,17174,150528,B
151,0,0.0,150528,279282,150528,P
151,4,518.1751656113192,4278,279282,150528,P
151,20,456.17054756730795,8076,279282,150528,P
151,36,462.9196943482384,11874,279282,150528,P
151,52,468.9446130534634,15673,279282,150528,P
151,68,441.0624982905574,19471,279282,150528,P
151,84,445.67641674075276,23269,279282,150528,P
151,100,432.86044425331056,27067,279282,150528,P
151,116,449.735400499776,30865,279282,150528,P
151,132,425.74073541909456,34663,279282,150528,P
151,148,403.3724798471667,38461,279282,150528,P
151,164,423.44069508835673,42259,279282,150528,P
151,180,426.6570271574892,46057,279282,150528,P
151,196,393.4902396867983,49855,279282,150528,P
151,212,416.28395427251235,53653,279282,150528,P
151,228,406.4011085196398,57451,279282,150528,P
151,244,416.4144291775301,61249,279282,150528,P
151,260,435.1650568074547,65047,279282,150528,P
151,276,422.1368847065605,68845,279282,150528,P
151,292,441.1829506396316,72644,279282,150528,P
151,308,444.58202024688944,76442,279282,150528,P
151,324,435.3629038785584,80240,279282,150528,P
151,340,427.7235361165367,84038,279282,150528,P
151,356,433.1291153677739,87836,279282,150528,P
151,372,417.01248205499724,91634,279282,150528,P
152,0,0.0,150528,22343,150528,B
152,4,500.9461799869314,4278,22343,150528,B
152,20,435.33737815450877,8076,22343,150528,B
152,36,443.0319759529084,11874,22343,150528,B
152,52,446.4072457747534,15673,22343,150528,B
152,68,417.7581481053494,19471,22343,150528,B
152,84,426.1189582175575,23269,22343,150528,B
152,100,415.07837099488825,27067,22343,150528,B
152,116,423.04042872274294,30865,22343,150528,B
152,132,403.15325536066666,34663,22343,150528,B
152,148,383.8059374364093,38461,22343,150528,B
152,164,400.61436934629455,42259,22343,150528,B
152,180,403.20427652914077,46057,22343,150528,B
152,196,374.3192400201224,49855,22343,150528,B
152,212,394.4796869996935,53653,22343,150528,B
152,228,388.21125954855233,57451,22343,150528,B
152,244,394.0009964047931,61249,22343,150528,B
152,260,414.3609861144796,65047,22343,150528,B
152,276,409.70830974401906,68845,22343,150528,B
152,292,420.8794324309565,72644,22343,150528,B
152,308,417.78909388231114,76442,22343,150528,B
152,324,415.96365639707074,80240,22343,150528,B
152,340,404.14009862579405,84038,22343,150528,B
152,356,414.8166036349721,87836,22343,150528,B
152,372,399.5775344199501,91634,22343,150528,B
153,0,0.0,150528,22846,150528,P
153,4,505.7882856926881,4278,22846,150528,P
153,20,437.6577663933858,8076,22846,150528,P
153,36,446.2046448024921,11874,22846,150528,P
153,52,447.9705828242004,15673,22846,150528,P
153,68,419.74185719154775,19471,22846,150528,P
153,84,430.8278335724026,23269,22846,150528,P
153,100,418.032844865229,27067,22846,150528,P
153,116,429.1464362642728,30865,22846,150528,P
153,132,404.5440893853083,34663,22846,150528,P
153,148,390.13080610893667,38461,22846,150528,P
153,164,401.6747012617998,42259,22846,150528,P
153,180,396.0972851375118,46057,22846,150528,P
153,196,377.3541668546386,49855,22846,150528,P
153,212,390.0735170580447,53653,22846,150528,P
153,228,386.61055744159967,57451,22846,150528,P
153,244,390.40795551845804,61249,22846,150528,P
153,260,407.4309791321866,65047,22846,150528,P
153,276,404.9206165247597,68845,22846,150528,P
153,292,413.0297423922457,72644,22846,150528,P
153,308,410.16047538723797,76442,22846,150528,P
153,324,406.56343759037554,80240,22846,150528,P
153,340,399.0165740833618,84038,22846,150528,P
153,356,407.9718640772626,87836,22846,150528,P
153,372,397.691931319423,91634,22846,150528,P
154,0,0.0,150528,18321,150528,P
154,4,503.236833633855,4278,18321,150528,P
154,20,431.45120021654293,8076,18321,150528,P
154,36,440.43855633353814,11874,18321,150528,P
154,52,440.04074261756614,15673,18321,150528,P
154,68,412.67907405272126,19471,18321,150528,P
154,84,425.5297167110257,23269,18321,150528,P
154,100,416.8767082155682,27067,18321,150528,P
154,116,425.37762215361,30865,18321,150528,P
154,132,399.7957596788183,34663,18321,150528,P
154,148,386.9852980831638,38461,18321,150528,P
154,164,392.6507976371795,42259,18321,150528,P
154,180,386.8891299935058,46057,18321,150528,P
154,196,374.9328263453208,49855,18321,150528,P
154,212,382.44925882900134,53653,18321,150528,P
154,228,377.5344820227474,57451,18321,150528,P
154,244,386.51902213459834,61249,18321,150528,P
154,260,396.2831111974083,65047,18321,150528,P
154,276,395.2709238859825,68845,18321,150528,P
154,292,403.6750338622369,72644,18321,150528,P
154,308,403.21224007057026,76442,18321,150528,P
154,324,396.65409716544673,80240,18321,150528,P
154,340,391.7679043253884,84038,18321,150528,P
154,356,395.3469257452525,87836,18321,150528,P
154,372,389.8417568067089,91634,18321,150528,P
155,0,0.0,150528,17781,150528,P
155,4,496.54976008459926,4278,17781,150528,P
155,20,418.64664314780384,8076,17781,150528,P
155,36,429.5935754897073,11874,17781,150528,P
155,52,425.0906924251467,15673,17781,150528,P
155,68,399.4700114708394,19471,17781,150528,P
155,84,414.5931400009431,23269,17781,150528,P
155,100,409.103837586008,27067,17781,150528,P
155,116,418.68197947042063,30865,17781,150528,P
155,132,392.72731425007805,34663,17781,150528,P
155,148,380.14603913761675,38461,17781,150528,P
155,164,381.9775325478986,42259,17781,150528,P
155,180,373.50956284208223,46057,17781,150528,P
155,196,365.20701072877273,49855,17781,150528,P
155,212,371.5689416625537,53653,17781,150528,P
155,228,364.998202433344,57451,17781,150528,P
155,244,376.80453109787777,61249,17781,150528,P
155,260,382.356845412869,65047,17781,150528,P
155,276,379.7792014782317,68845,17781,150528,P
155,292,389.4121192046441,72644,17781,150528,P
155,308,393.5646972851828,76442,17781,150528,P
155,324,380.86957078194246,80240,17781,150528,P
155,340,376.48332483367994,84038,17781,150528,P
155,356,384.3179658986628,87836,17781,150528,P
155,372,378.70439590187743,91634,17781,150528,P
156,0,0.0,150528,19869,150528,P
156,4,492.27261162595823,4278,19869,150528,P
156,20,413.77716466085985,8076,19869,150528,P
156,36,423.4659482957795,11874,19869,150528,P
156,52,413.4861169033684,15673,19869,150528,P
156,68,386.2115628202446,19471,19869,150528,P
156,84,402.8479761793278,23269,19869,150528,P
156,100,400.0681249075569,27067,19869,150528,P
156,116,409.2933274805546,30865,19869,150528,P
156,132,387.74610394611955,34663,19869,150528,P
156,148,375.5941333598457,38461,19869,150528,P
156,164,372.0467541483231,42259,19869,150528,P
156,180,357.87171096308157,46057,19869,150528,P
156,196,360.3218473959714,49855,19869,150528,P
156,212,364.7137556341477,53653,19869,150528,P
156,228,357.9843511688523,57451,19869,150528,P
156,244,365.38193612359464,61249,19869,150528,P
156,260,378.1248135957867,65047,19869,150528,P
156,276,365.76457974733785,68845,19869,150528,P
156,292,372.73464667377993,72644,19869,150528,P
156,308,381.5261541749351,76442,19869,150528,P
156,324,363.39559271000326,80240,19869,150528,P
156,340,360.3196369833313,84038,19869,150528,P
156,356,371.01252326974645,87836,19869,150528,P
156,372,369.8075455846265,91634,19869,150528,P
157,0,0.0,150528,21708,150528,P
157,4,487.3211964732036,4278,21708,150528,P
157,20,407.78631053399295,8076,21708,150528,P
157,36,416.790592961479,11874,21708,150528,P
157,52,399.9799203593284,15673,21708,150528,P
157,68,371.98722440516576,19471,21708,150528,P
157,84,391.6964141302742,23269,21708,150528,P
157,100,386.5360090043396,27067,21708,150528,P
157,116,396.0905025014654,30865,21708,150528,P
157,132,368.8620642875321,34663,21708,150528,P
157,148,361.03278271621093,38461,21708,150528,P
157,164,356.8006903398782,42259,21708,150528,P
157,180,346.2534187710844,46057,21708,150528,P
157,196,348.3891012961976,49855,21708,150528,P
157,212,352.4552916060202,53653,21708,150528,P
157,228,346.94212884642184,57451,21708,150528,P
157,244,350.319033768028,61249,21708,150528,P
157,260,361.76600384060293,65047,21708,150528,P
157,276,351.1018226388842,68845,21708,150528,P
157,292,356.1079530743882,72644,21708,150528,P
157,308,368.71844802517444,76442,21708,150528,P
157,324,346.7501863022335,80240,21708,150528,P
157,340,346.1544649559073,84038,21708,150528,P
157,356,359.1995330876671,87836,21708,150528,P
157,372,358.15185805549845,91634,21708,150528,P
158,0,0.0,150528,24809,150528,P
158,4,483.0277878558263,4278,24809,150528,P
158,20,400.81415431341156,8076,24809,150528,P
158,36,406.93887466331944,11874,24809,150528,P
158,52,385.6335550546646,15673,24809,150528,P
158,68,354.87345275469124,19471,24809,150528,P
158,84,374.8831072007306,23269,24809,150528,P
158,100,367.4554848577827,27067,24809,150528,P
158,116,380.5837008403614,30865,24809,150528,P
158,132,350.1709361211397,34663,24809,150528,P
158,148,343.6965466593392,38461,24809,150528,P
158,164,336.1482902895659,42259,24809,150528,P
158,180,332.5567028252408,46057,24809,150528,P
158,196,329.12359891925007,49855,24809,150528,P
158,212,330.9899441781454,53653,24809,150528,P
158,228,329.3128768564202,57451,24809,150528,P
158,244,330.7957912213169,61249,24809,150528,P
158,260,340.6678877072409,65047,24809,150528,P
158,276,334.65129589894786,68845,24809,150528,P
158,292,332.6696155476384,72644,24809,150528,P
158,308,342.8369080997072,76442,24809,150528,P
158,324,322.9361694655381,80240,24809,150528,P
158,340,323.8901896169409,84038,24809,150528,P
158,356,334.87115625757724,87836,24809,150528,P
158,372,333.2726948428899,91634,24809,150528,P
159,0,0.0,150528,22954,150528,P
159,4,477.0684850984253,4278,22954,150528,P
159,20,393.22078130207956,8076,22954,150528,P
159,36,396.09001802746207,11874,22954,150528,P
159,52,370.59493695851415,15673,22954,150528,P
159,68,339.54975198721513,19471,22954,150528,P
159,84,359.19435527175665,23269,22954,150528,P
159,100,343.8611769815907,27067,22954,150528,P
159,116,361.9997625472024,30865,22954,150528,P
159,132,328.06490210350603,34663,22954,150528,P
159,148,317.01035597361624,38461,22954,150528,P
159,164,306.64939493872225,42259,22954,150528,P
159,180,310.082498844713,46057,22954,150528,P
159,196,304.5132884988561,49855,22954,150528,P
159,212,305.38821826921776,53653,22954,150528,P
159,228,301.0505408397876,57451,22954,150528,P
159,244,302.9371128883213,61249,22954,150528,P
159,260,316.01124946027994,65047,22954,150528,P
159,276,312.85771733382717,68845,22954,150528,P
159,292,302.7791743632406,72644,22954,150528,P
159,308,311.33849769830704,76442,22954,150528,P
159,324,295.44893129495904,80240,22954,150528,P
159,340,296.55428901314735,84038,22954,150528,P
159,356,304.17255187639967,87836,22954,150528,P
159,372,302.22190814092755,91634,22954,150528,P
160,0,0.0,150528,22767,150528,P
160,4,474.612141342368,4278,22767,150528,P
160,20,388.07351753348485,8076,22767,150528,P
160,36,386.3337411079556,11874,22767,150528,P
160,52,356.6026010317728,15673,22767,150528,P
160,68,324.998878093902,19471,22767,150528,P
160,84,343.6572739854455,23269,22767,150528,P
160,100,327.3993256618269,27067,22767,150528,P
160,116,342.6649803877808,30865,22767,150528,P
160,132,302.5057493476197,34663,22767,150528,P
160,148,292.1100273029879,38461,22767,150528,P
160,164,283.31234275829047,42259,22767,150528,P
160,180,285.0149358040653,46057,22767,150528,P
160,196,276.169470010791,49855,22767,150528,P
160,212,280.2937669213861,53653,22767,150528,P
160,228,271.62059219554067,57451,22767,150528,P
160,244,275.07795008132234,61249,22767,150528,P
160,260,284.71556114964187,65047,22767,150528,P
160,276,280.5860258638859,68845,22767,150528,P
160,292,275.50113812321797,72644,22767,150528,P
160,308,275.986793031916,76442,22767,150528,P
160,324,265.78050032258034,80240,22767,150528,P
160,340,265.09672582615167,84038,22767,150528,P
160,356,271.8591653625481,87836,22767,150528,P
160,372,267.05400079954416,91634,22767,150528,P
161,0,0.0,150528,24741,150528,P
161,4,463.44998142449185,4278,24741,150528,P
161,20,379.1242834646255,8076,24741,150528,P
161,36,371.63694970076904,11874,24741,150528,P
161,52,340.9313204465434,15673,24741,150528,P
161,68,309.30870302254334,19471,24741,150528,P
161,84,323.87735105585307,23269,24741,150528,P
161,100,308.7775075575337,27067,24741,150528,P
161,116,324.51531247934327,30865,24741,150528,P
161,132,272.9446596466005,34663,24741,150528,P
161,148,262.6782013219781,38461,24741,150528,P
161,164,254.98808490810916,42259,24741,150528,P
161,180,249.37776997103356,46057,24741,150528,P
161,196,242.3450696398504,49855,24741,150528,P
161,212,250.10080200154334,53653,24741,150528,P
161,228,236.56555215711705,57451,24741,150528,P
161,244,237.9984143015463,61249,24741,150528,P
161,260,248.89608169323765,65047,24741,150528,P
161,276,244.17586661875248,68845,24741,150528,P
161,292,240.68114367546514,72644,24741,150528,P
161,308,235.38993056863546,76442,24741,150528,P
161,324,227.81849514576606,80240,24741,150528,P
161,340,227.65498516964726,84038,24741,150528,P
161,356,226.16021633148193,87836,24741,150528,P
161,372,230.30620859353803,91634,24741,150528,P
163,0,0.0,150528,24879,150528,P
163,4,457.9198317951523,4278,24879,150528,P
163,20,372.76159554021433,8076,24879,150528,P
163,36,356.89283123938367,11874,24879,150528,P
163,52,328.65910946857184,15673,24879,150528,P
163,68,301.6098055173643,19471,24879,150528,P
163,84,314.0794093720615,23269,24879,150528,P
163,100,300.1121449749917,27067,24879,150528,P
163,116,317.1711710630916,30865,24879,150528,P
163,132,267.69271921366453,34663,24879,150528,P
163,148,257.3502287501469,38461,24879,150528,P
163,164,248.58138554845937,42259,24879,150528,P
163,180,241.02793622296304,46057,24879,150528,P
163,196,235.88575943140313,49855,24879,150528,P
163,212,245.2386511838995,53653,24879,150528,P
163,228,232.43483596597798,57451,24879,150528,P
163,244,232.57657489157282,61249,24879,150528,P
163,260,239.91329779964872,65047,24879,150528,P
163,276,239.26192250219174,68845,24879,150528,P
163,292,228.44081714283675,72644,24879,150528,P
163,308,225.03862873418257,76442,24879,150528,P
163,324,221.0449429869186,80240,24879,150528,P
163,340,220.37387079326436,84038,24879,150528,P
163,356,217.03858521650545,87836,24879,150528,P
163,372,223.80217537865974,91634,24879,150528,P
164,0,0.0,150528,27173,150528,P
164,4,452.79981968924403,4278,27173,150528,P
164,20,369.32452500332147,8076,27173,150528,P
164,36,348.9480934571475,11874,27173,150528,P
164,52,323.5501797054894,15673,27173,150528,P
164,68,299.409809068311,19471,27173,150528,P
164,84,312.0171246584505,23269,27173,150528,P
164,100,296.58172235358506,27067,27173,150528,P
164,116,317.3943621804938,30865,27173,150528,P
164,132,276.8990878597833,34663,27173,150528,P
164,148,261.69147917535156,38461,27173,150528,P
164,164,254.64256410486996,42259,27173,150528,P
164,180,250.3938784939237,46057,27173,150528,P
164,196,243.69272491894662,49855,27173,150528,P
164,212,253.3832193526905,53653,27173,150528,P
164,228,246.61433025612496,57451,27173,150528,P
164,244,243.8379611412529,61249,27173,150528,P
164,260,247.33224502997473,65047,27173,150528,P
164,276,249.60538191371597,68845,27173,150528,P
164,292,238.151462667156,72644,27173,150528,P
164,308,240.4025105643086,76442,27173,150528,P
164,324,237.42258666898124,80240,27173,150528,P
164,340,233.3830272895284,84038,27173,150528,P
164,356,230.00724271405488,87836,27173,150528,P
164,372,240.44266134733334,91634,27173,150528,P
165,0,0.0,150528,26742,150528,P
165,4,449.6991255087778,4278,26742,150528,P
165,20,369.8004298727028,8076,26742,150528,P
165,36,343.4133716044016,11874,26742,150528,P
165,52,321.0532915312797,15673,26742,150528,P
165,68,298.14745149342343,19471,26742,150528,P
165,84,310.11689649894834,23269,26742,150528,P
165,100,292.4185766838491,27067,26742,150528,P
165,116,317.7172943833284,30865,26742,150528,P
165,132,280.2287262864411,34663,26742,150528,P
165,148,262.04332842025906,38461,26742,150528,P
165,164,261.72054761555046,42259,26742,150528,P
165,180,256.9653444341384,46057,26742,150528,P
165,196,250.80875477869995,49855,26742,150528,P
165,212,261.61135928705335,53653,26742,150528,P
165,228,255.77063154196367,57451,26742,150528,P
165,244,252.27003435138613,61249,26742,150528,P
165,260,256.3219023984857,65047,26742,150528,P
165,276,254.83814020408317,68845,26742,150528,P
165,292,246.9844835344702,72644,26742,150528,P
165,308,248.54494401952252,76442,26742,150528,P
165,324,249.05480748857372,80240,26742,150528,P
165,340,241.01314462604932,84038,26742,150528,P
165,356,238.86164099676535,87836,26742,150528,P
165,372,246.66521516628563,91634,26742,150528,P
166,0,0.0,150528,23442,150528,P
166,4,440.56421677814797,4278,23442,150528,P
166,20,364.4710947177373,8076,23442,150528,P
166,36,332.07356112543494,11874,23442,150528,P
166,52,311.66264108614996,15673,23442,150528,P
166,68,289.8747550905682,19471,23442,150528,P
166,84,299.85540403285995,23269,23442,150528,P
166,100,281.77580317715183,27067,23442,150528,P
166,116,306.4556658966467,30865,23442,150528,P
166,132,273.3623670763336,34663,23442,150528,P
166,148,255.55425334023312,38461,23442,150528,P
