frameNumber,repetition,user0_components,user0_effectiveError,user0_delay_ms,user0_cqi,user0_frame_rate,user1_components,user1_effectiveError,user1_delay_ms,user1_cqi,user1_frame_rate,user2_components,user2_effectiveError,user2_delay_ms,user2_cqi,user2_frame_rate,user3_components,user3_effectiveError,user3_delay_ms,user3_cqi,user3_frame_rate,user4_components,user4_effectiveError,user4_delay_ms,user4_cqi,user4_frame_rate,user5_components,user5_effectiveError,user5_delay_ms,user5_cqi,user5_frame_rate,user6_components,user6_effectiveError,user6_delay_ms,user6_cqi,user6_frame_rate,user7_components,user7_effectiveError,user7_delay_ms,user7_cqi,user7_frame_rate,user8_components,user8_effectiveError,user8_delay_ms,user8_cqi,user8_frame_rate,user9_components,user9_effectiveError,user9_delay_ms,user9_cqi,user9_frame_rate,num_users,error_at_80,error_ratio
113,0,20,1602.257581,2.117201,15,72,55,1191.123816,2.672852,14,120,15.0,1657.029882,5.023504,14.0,60.0,5.0,2166.723016,2.155215,14.0,120.0,65.0,995.522901,3.139324,14.0,60.0,5.0,2166.723016,2.451239,12.0,72.0,30.0,1460.921631,2.319149,14.0,45.0,75.0,872.232121,6.726353,13.0,90.0,75.0,872.232121,2.826026,14.0,45.0,35.0,1375.956792,2.273364,14.0,45.0,10,859.9214832142706,2.519675410517243
114,0,5,2182.119406,2.119796,15,72,80,907.515605,2.649403,14,120,80.0,907.515605,6.035309,14.0,60.0,10.0,1914.115855,2.264159,14.0,120.0,1.0,3834.953047,2.059787,14.0,60.0,10.0,1914.115855,2.925218,12.0,72.0,35.0,1396.332877,5.393685,14.0,45.0,5.0,2182.119406,5.137352,13.0,90.0,80.0,907.515605,5.071228,14.0,45.0,25.0,1581.622229,2.310257,14.0,45.0,10,907.5156052274556,2.404497942658586
115,0,10,1923.040419,2.46577,15,72,80,946.963821,3.513645,14,120,80.0,946.963821,2.907352,14.0,60.0,35.0,1410.808367,2.157529,14.0,120.0,60.0,1192.477719,5.551419,14.0,60.0,20.0,1625.827735,3.822805,12.0,72.0,10.0,1923.040419,2.107874,14.0,45.0,80.0,946.963821,5.584184,13.0,90.0,15.0,1681.346937,2.513957,14.0,45.0,30.0,1489.444942,5.474528,14.0,45.0,10,946.9638214895886,2.314657757211544
116,0,40,1364.632617,2.249211,15,72,35,1407.833997,2.466866,14,120,65.0,1077.78947,2.923078,14.0,60.0,15.0,1675.351396,5.200648,14.0,120.0,5.0,2185.639446,2.355933,14.0,60.0,45.0,1348.588287,5.658548,12.0,72.0,50.0,1295.308204,5.166595,14.0,45.0,20.0,1619.952163,2.440998,13.0,90.0,60.0,1195.320451,2.698366,14.0,45.0,60.0,1195.320451,2.689794,14.0,45.0,10,961.2451923743288,2.273758520289835
117,0,80,974.204059,3.818134,15,72,30,1477.66596,5.523296,14,120,65.0,1084.344881,2.990417,14.0,60.0,25.0,1579.893081,2.586432,14.0,120.0,40.0,1363.018293,5.307461,14.0,60.0,15.0,1668.838371,5.294457,12.0,72.0,65.0,1084.344881,2.532493,14.0,45.0,80.0,974.204059,6.164893,14.0,90.0,50.0,1294.212285,2.786455,14.0,45.0,75.0,983.230709,2.793509,14.0,45.0,10,974.2040587282548,2.239081291960197
118,0,55,1249.564318,2.91209,15,72,35,1404.309387,2.322685,14,120,80.0,994.28063,3.211059,14.0,60.0,30.0,1474.429846,2.435909,14.0,120.0,15.0,1665.843871,2.306939,14.0,60.0,75.0,1003.022796,6.570387,12.0,72.0,60.0,1204.143922,2.693238,14.0,45.0,35.0,1404.309387,2.511074,14.0,90.0,15.0,1665.843871,2.244169,14.0,45.0,75.0,1003.022796,6.401267,14.0,45.0,10,994.2806304542252,2.197142804033027
119,0,20,8898.935163,2.372909,15,72,25,8488.562477,2.254769,14,120,25.0,8488.562477,2.367923,14.0,60.0,80.0,5696.024939,2.707425,14.0,120.0,65.0,6073.124885,5.973549,14.0,60.0,20.0,8898.935163,3.720955,12.0,72.0,50.0,6604.532663,2.818926,14.0,45.0,1.0,40582.367921,2.495284,14.0,90.0,55.0,6486.358931,6.066232,14.0,45.0,45.0,6942.079632,2.573859,14.0,45.0,10,5696.024938689856,2.196524981294935
121,0,15,1511.319006,2.340877,15,72,65,781.903059,2.979798,14,120,1.0,3701.906816,2.082503,14.0,60.0,15.0,1511.319006,2.206595,14.0,120.0,15.0,1511.319006,2.121915,14.0,60.0,50.0,889.366015,6.483463,12.0,72.0,35.0,1029.161845,2.951112,14.0,45.0,5.0,2079.679731,2.32812,14.0,90.0,80.0,712.652441,4.350264,14.0,45.0,75.0,722.509366,7.334003,14.0,45.0,10,712.6524406113573,2.918224386756568
122,0,45,929.264613,2.116465,15,72,20,1417.723697,2.082806,14,120,40.0,1016.396799,3.819292,14.0,60.0,65.0,791.916629,2.595027,14.0,120.0,15.0,1531.507374,2.108755,14.0,60.0,5.0,2095.092048,2.106429,12.0,72.0,40.0,1016.396799,6.396839,14.0,45.0,75.0,738.121015,2.885187,14.0,90.0,10.0,1631.062697,2.406352,14.0,45.0,50.0,906.835331,3.505556,14.0,45.0,10,731.6374199780491,2.863566010793983
123,0,25,1304.155671,2.171292,15,72,10,1633.768428,2.09935,14,120,45.0,910.288581,3.374695,14.0,60.0,80.0,703.027849,3.298149,14.0,120.0,1.0,3695.988205,2.215472,14.0,60.0,80.0,703.027849,4.533144,12.0,72.0,40.0,1007.461955,2.4715,14.0,45.0,15.0,1536.257267,2.233132,14.0,90.0,80.0,703.027849,2.579251,14.0,45.0,80.0,703.027849,2.731354,14.0,45.0,10,703.0278494294297,2.9844178552315963
124,0,15,1551.387246,2.129872,15,72,10,1642.668473,2.073767,14,120,40.0,1017.290098,2.375368,14.0,60.0,70.0,701.980921,3.406173,14.0,120.0,30.0,1176.728691,2.777583,14.0,60.0,20.0,1430.696575,2.9339,12.0,72.0,45.0,909.651017,2.208553,14.0,45.0,75.0,688.432264,2.582209,14.0,90.0,60.0,756.324077,2.992716,14.0,45.0,55.0,837.114054,2.977148,14.0,45.0,10,685.1843911099977,3.0859027895876787
125,0,60,743.081885,3.001321,15,72,55,837.83467,2.603949,14,120,65.0,718.155635,2.978246,14.0,60.0,40.0,1029.402973,2.524824,14.0,120.0,65.0,718.155635,7.420026,13.0,60.0,50.0,890.246834,7.348876,12.0,72.0,35.0,1080.113203,2.507599,14.0,45.0,1.0,3711.228659,2.297318,14.0,90.0,75.0,680.076737,5.109493,14.0,45.0,30.0,1201.439756,2.408463,14.0,45.0,10,677.229784087831,3.159969895397783
126,0,50,874.654284,2.043681,15,72,40,1023.792291,2.252188,14,120,5.0,2141.250682,2.251845,14.0,60.0,65.0,684.832503,3.431888,14.0,120.0,10.0,1675.554823,2.549271,13.0,60.0,15.0,1592.174871,5.434121,12.0,72.0,80.0,647.336873,3.473431,14.0,45.0,45.0,903.752892,2.102221,14.0,90.0,75.0,649.709267,2.680457,14.0,45.0,65.0,684.832503,5.815797,14.0,45.0,10,647.3368726607048,3.307784203212316
127,0,1,3684.7886,2.074747,15,72,60,682.551236,3.503377,14,120,50.0,857.960678,3.937885,14.0,60.0,35.0,1064.377958,2.147285,14.0,120.0,60.0,682.551236,3.500113,13.0,60.0,20.0,1466.896893,6.279142,10.0,72.0,30.0,1203.562498,4.188313,14.0,45.0,20.0,1466.896893,2.270701,14.0,90.0,45.0,888.876324,2.518439,14.0,45.0,65.0,656.62664,4.019018,14.0,45.0,10,621.162043631434,3.450371625388204
128,0,60,651.52387,2.546765,15,72,1,3680.51298,2.303526,14,120,5.0,2151.664227,2.136117,14.0,60.0,60.0,651.52387,2.525264,14.0,120.0,10.0,1683.051427,2.150838,13.0,60.0,15.0,1606.099909,3.610546,10.0,72.0,55.0,789.93172,2.580255,14.0,45.0,60.0,651.52387,2.659978,14.0,90.0,30.0,1210.188355,2.573867,14.0,45.0,25.0,1363.115902,2.50889,14.0,45.0,10,591.0662225237526,3.6403099101175487
129,0,1,3655.698994,2.477154,15,72,65,567.432083,2.750251,14,120,35.0,1030.417255,5.360477,14.0,60.0,15.0,1588.141085,2.446546,14.0,120.0,30.0,1189.981633,2.090309,13.0,60.0,20.0,1455.738107,2.171996,10.0,72.0,75.0,537.267873,5.989626,14.0,45.0,50.0,808.447003,3.471957,14.0,90.0,60.0,594.45977,2.952876,14.0,45.0,45.0,848.877508,3.004105,14.0,45.0,10,533.4645289929992,4.004696458384356
130,0,1,3646.869687,2.378265,15,72,35,1018.671871,4.434876,14,120,30.0,1190.533142,2.140436,14.0,60.0,5.0,2142.004335,2.424151,14.0,120.0,60.0,560.957381,5.367288,13.0,60.0,35.0,1018.671871,7.402773,10.0,72.0,55.0,733.35931,2.990544,14.0,45.0,65.0,533.278232,2.886017,14.0,90.0,55.0,733.35931,6.385715,14.0,45.0,65.0,533.278232,5.836243,14.0,45.0,10,498.7571205743696,4.294684219823263
131,0,65,483.694908,3.004168,15,72,55,701.711408,2.803512,14,120,60.0,513.059938,3.57318,14.0,60.0,40.0,936.819324,2.604362,14.0,120.0,70.0,460.127334,8.756392,13.0,60.0,20.0,1458.729985,5.23181,10.0,72.0,30.0,1178.660383,2.390789,14.0,45.0,75.0,454.028335,8.704211,14.0,90.0,55.0,701.711408,2.712118,14.0,45.0,65.0,483.694908,3.413881,14.0,45.0,10,449.3185882712613,4.762404595872018
133,0,40,880.442373,2.513644,15,72,1,3609.550033,2.316924,14,120,1.0,3609.550033,3.791474,14.0,60.0,55.0,634.81828,3.008443,14.0,120.0,10.0,40582.367921,74.026158,13.0,60.0,60.0,420.081052,6.208884,10.0,72.0,45.0,759.143912,5.269498,14.0,45.0,60.0,420.081052,2.540389,14.0,90.0,80.0,349.986471,3.474094,14.0,45.0,5.0,2122.928166,2.149136,14.0,45.0,10,349.98647106276377,6.065743512633687
135,0,15,1580.713647,2.329175,15,72,20,1433.31125,2.666801,14,120,50.0,674.989573,3.306575,14.0,60.0,35.0,930.082808,5.65677,14.0,120.0,65.0,40582.367921,59.371441,13.0,60.0,40.0,866.403574,3.722089,10.0,72.0,35.0,930.082808,2.797077,14.0,45.0,5.0,2112.145086,2.131022,14.0,90.0,20.0,1433.31125,2.819126,14.0,45.0,45.0,744.199801,3.006315,14.0,45.0,10,309.9130086490516,6.8152837323810616
136,0,40,888.480487,2.542302,15,72,55,634.496843,2.590499,14,120,20.0,1449.418772,2.49735,14.0,60.0,25.0,1330.868561,2.174209,14.0,120.0,80.0,40582.367921,46.17035,13.0,60.0,45.0,766.51032,8.734337,10.0,72.0,10.0,1660.415835,3.640429,14.0,45.0,50.0,697.227473,2.76158,14.0,90.0,50.0,697.227473,5.122222,14.0,45.0,10.0,1660.415835,2.02478,14.0,45.0,10,338.17790049680553,6.267373281364219
137,0,25,1315.030182,2.074574,14,72,80,327.688059,3.108208,14,120,55.0,624.057339,5.384789,14.0,60.0,50.0,689.752891,5.355137,14.0,120.0,65.0,40582.367921,31.37827,13.0,60.0,70.0,341.042449,7.639998,10.0,72.0,25.0,1315.030182,2.559796,14.0,45.0,75.0,333.698855,2.568805,14.0,90.0,80.0,327.688059,3.257446,14.0,45.0,50.0,689.752891,5.940839,14.0,45.0,10,327.6880589254903,6.396622822126789
138,0,75,319.713548,4.14829,14,72,55,612.688471,5.066521,14,120,70.0,328.137624,3.424053,14.0,60.0,40.0,873.930689,2.377523,14.0,120.0,55.0,40582.367921,17.26481,13.0,60.0,5.0,2086.154935,2.151562,10.0,72.0,20.0,1428.194737,2.13632,14.0,45.0,75.0,319.713548,3.161981,14.0,90.0,70.0,328.137624,2.811042,14.0,45.0,80.0,313.391979,3.234042,14.0,45.0,10,313.3919794908002,6.656695357855348
140,0,15,1589.629436,2.498305,14,72,75,354.568617,2.894722,14,120,60.0,425.121037,2.898871,14.0,60.0,75.0,354.568617,2.658448,14.0,120.0,1.0,3556.337107,2.465591,13.0,60.0,20.0,1445.043783,5.021184,10.0,72.0,80.0,348.806746,2.870877,14.0,45.0,30.0,1145.373716,2.418869,14.0,90.0,75.0,354.568617,3.620198,14.0,45.0,35.0,956.811863,2.297698,14.0,45.0,10,348.80674634129525,6.007569414137576
141,0,30,1160.49649,2.481924,14,72,45,787.69774,2.531971,14,120,25.0,1338.902252,2.253959,14.0,60.0,40.0,914.938029,2.037919,14.0,120.0,55.0,660.429096,8.870436,14.0,60.0,1.0,3550.456704,3.483394,10.0,72.0,1.0,3550.456704,3.811766,14.0,45.0,45.0,787.69774,2.51316,14.0,90.0,35.0,974.97358,2.30901,14.0,45.0,70.0,403.33053,3.986903,14.0,45.0,10,392.1364942605082,5.364157105162406
142,0,5,2107.523255,2.307778,14,72,30,1170.52639,3.68122,14,120,5.0,2107.523255,2.28746,14.0,60.0,5.0,2107.523255,2.380068,14.0,120.0,80.0,432.97954,2.567818,14.0,60.0,30.0,1170.52639,8.581436,10.0,72.0,60.0,496.525105,2.853941,14.0,45.0,65.0,469.222607,2.776775,14.0,90.0,20.0,1464.815774,2.28329,14.0,45.0,60.0,496.525105,2.93818,14.0,45.0,10,432.9795396238217,4.867489250119929
143,0,1,3527.512199,2.391377,14,72,10,1701.085749,2.46802,14,120,20.0,1484.597572,2.398576,14.0,60.0,65.0,530.663389,2.808803,14.0,120.0,15.0,1630.922406,2.320372,14.0,60.0,15.0,1630.922406,2.362568,10.0,72.0,70.0,506.279576,2.608142,14.0,45.0,35.0,1012.070371,5.481844,14.0,90.0,45.0,836.52747,5.200122,14.0,45.0,50.0,784.02177,8.72783,13.0,45.0,10,499.4546071209174,4.253299434910508
144,0,60,608.299002,3.016746,14,72,1,3528.296376,2.473808,14,120,30.0,1224.115451,2.799832,14.0,60.0,35.0,1040.817234,2.28828,14.0,120.0,65.0,588.444768,2.692826,14.0,60.0,40.0,40582.367921,10.421848,10.0,72.0,75.0,563.704025,3.147431,14.0,45.0,35.0,1040.817234,2.667124,14.0,90.0,40.0,987.997633,2.120167,14.0,45.0,75.0,563.704025,3.12293,13.0,45.0,10,560.979047986468,3.836292311305612
145,0,1,40582.367921,2.013032,14,72,50,6604.532663,3.459124,14,120,25.0,8488.562477,2.38022,14.0,60.0,1.0,40582.367921,2.090859,14.0,120.0,50.0,6604.532663,2.979955,14.0,60.0,60.0,6285.513209,8.207599,10.0,72.0,1.0,40582.367921,2.509199,14.0,45.0,75.0,5832.606738,3.122562,14.0,90.0,35.0,8087.437809,2.063977,14.0,45.0,15.0,9811.342619,2.991477,13.0,45.0,10,5696.024938689856,2.196524981294935
146,0,1,3774.129305,2.30456,14,72,65,1103.078696,5.165663,14,120,20.0,1287.300947,2.207928,14.0,60.0,70.0,1086.436434,2.604712,14.0,120.0,75.0,1076.717732,2.689095,14.0,60.0,50.0,1143.134423,8.707686,10.0,72.0,55.0,1132.597744,2.758042,14.0,45.0,50.0,1143.134423,2.693231,14.0,90.0,15.0,1376.652807,2.453509,14.0,45.0,5.0,1893.613668,2.398273,13.0,45.0,10,1053.117857842016,1.7981023246382737
147,0,45,1018.638023,2.518539,14,72,40,1040.487161,2.705049,14,120,15.0,1284.181711,2.085728,14.0,60.0,55.0,990.366259,2.907406,14.0,120.0,25.0,1153.785219,2.190519,14.0,60.0,25.0,1153.785219,5.523758,10.0,72.0,1.0,3762.375372,2.421315,14.0,45.0,1.0,3762.375372,2.10321,14.0,90.0,1.0,3762.375372,2.243902,14.0,45.0,1.0,3762.375372,2.906542,13.0,45.0,10,914.7806280082124,2.0013356559937927
148,0,40,881.160512,2.361737,14,72,60,837.031599,3.209191,14,120,55.0,837.772259,2.692808,14.0,60.0,50.0,844.509349,2.638398,14.0,120.0,10.0,1417.852404,2.069161,14.0,60.0,10.0,1417.852404,2.182851,10.0,72.0,10.0,1417.852404,2.341201,14.0,45.0,60.0,837.031599,3.138673,14.0,90.0,40.0,881.160512,5.883383,14.0,45.0,35.0,895.703632,8.404268,13.0,45.0,10,764.2386301798543,2.342498611762155
150,0,60,610.365961,2.618183,14,72,30,718.776469,3.888713,14,120,60.0,610.365961,3.48703,14.0,60.0,15.0,1085.055536,2.95113,14.0,120.0,55.0,612.303944,5.416938,14.0,60.0,30.0,718.776469,3.054073,10.0,72.0,30.0,718.776469,6.815396,14.0,45.0,5.0,1721.984128,2.116351,14.0,90.0,55.0,612.303944,3.394674,14.0,45.0,15.0,1085.055536,2.485716,13.0,45.0,10,546.9231539799047,3.1484937423311186
151,0,15,1056.165664,2.240457,14,72,50,574.254991,3.017204,14,120,60.0,555.817763,3.961784,14.0,60.0,40.0,598.298846,2.124679,14.0,120.0,30.0,668.841323,2.200417,14.0,60.0,80.0,40582.367921,11.491134,10.0,72.0,45.0,592.75044,2.623268,14.0,45.0,80.0,499.412149,2.9872,14.0,90.0,10.0,1301.293921,2.411719,14.0,45.0,65.0,542.643756,8.989697,13.0,45.0,10,499.412149001788,3.4132279533175964
152,0,55,523.542331,3.013007,14,72,40,561.013423,2.448102,14,120,50.0,539.889297,3.285163,14.0,60.0,5.0,1692.669377,2.46064,14.0,120.0,45.0,556.553979,2.146669,14.0,60.0,60.0,519.24203,3.147109,10.0,72.0,20.0,812.454537,2.304556,14.0,45.0,20.0,812.454537,2.340123,14.0,90.0,55.0,523.542331,3.632028,14.0,45.0,60.0,519.24203,5.051318,13.0,45.0,10,466.3003560976738,3.629998036265668
153,0,60,465.852876,2.876136,14,72,80,414.006844,8.922383,14,120,65.0,456.794028,3.251879,14.0,60.0,25.0,739.013221,2.05659,14.0,120.0,70.0,449.2781,3.534829,14.0,60.0,30.0,584.880389,3.702561,10.0,72.0,60.0,465.852876,2.969113,14.0,45.0,30.0,584.880389,2.156208,14.0,90.0,1.0,3770.018698,2.326849,14.0,45.0,45.0,503.748096,2.562421,13.0,45.0,10,414.0068440676887,4.034782296656103
154,0,15,974.543839,2.438579,14,72,1,3775.469517,5.59667,14,120,45.0,458.065478,3.642863,14.0,60.0,15.0,974.543839,2.046562,14.0,120.0,65.0,410.972132,3.754568,14.0,60.0,75.0,387.375305,5.794821,10.0,72.0,55.0,425.692318,2.963455,14.0,45.0,25.0,700.143981,2.343843,14.0,90.0,40.0,461.260973,8.376536,14.0,45.0,40.0,461.260973,8.20772,13.0,45.0,10,366.1674441937712,4.531575150089007
155,0,50,402.239257,2.524865,14,72,70,359.670185,2.817202,14,120,60.0,375.969429,2.780305,14.0,60.0,65.0,367.712662,7.428523,13.0,120.0,1.0,3776.959137,2.15305,14.0,60.0,10.0,1218.034602,3.276787,10.0,72.0,1.0,3776.959137,2.484244,14.0,45.0,65.0,367.712662,5.589394,14.0,90.0,20.0,703.283872,2.58251,14.0,45.0,50.0,402.239257,3.447816,13.0,45.0,10,319.1239290544595,5.16258629785094
158,0,75,331.289339,3.658191,14,72,75,331.289339,3.01391,14,120,30.0,486.344572,2.169533,14.0,60.0,10.0,1197.613547,2.884597,13.0,120.0,40.0,396.745553,5.446575,14.0,60.0,40.0,40582.367921,10.58595,13.0,72.0,20.0,677.200129,5.050803,14.0,45.0,50.0,384.931279,3.594137,14.0,90.0,30.0,486.344572,2.069594,14.0,45.0,25.0,630.993915,2.235972,13.0,45.0,10,305.064240800001,5.35804094340322
159,0,25,654.422476,2.123575,14,72,60,402.515505,2.830053,14,120,5.0,1644.069952,2.249621,14.0,60.0,45.0,430.593872,3.393727,13.0,120.0,25.0,654.422476,2.365553,14.0,60.0,45.0,430.593872,5.438237,13.0,72.0,40.0,431.792917,2.163182,14.0,45.0,20.0,699.527076,2.975648,14.0,90.0,25.0,654.422476,2.297103,14.0,45.0,50.0,421.784821,2.811375,13.0,45.0,10,349.601240881156,4.702700562394105
160,0,40,454.639987,2.880688,14,72,25,663.800544,3.174675,14,120,15.0,945.35151,2.359686,14.0,60.0,50.0,445.957908,8.268403,13.0,120.0,80.0,381.096903,3.094743,14.0,60.0,35.0,477.643139,3.007649,13.0,72.0,10.0,1201.562602,2.208498,14.0,45.0,60.0,429.608894,3.745775,14.0,90.0,50.0,445.957908,2.706716,14.0,45.0,30.0,538.610577,2.359275,13.0,45.0,10,381.0969030591483,4.300600849718408
161,0,75,422.681797,3.256551,14,72,35,495.385465,2.33126,14,120,70.0,432.850945,6.982677,14.0,60.0,80.0,397.754819,9.001325,13.0,120.0,60.0,447.758402,2.533471,14.0,60.0,70.0,432.850945,3.767722,13.0,72.0,55.0,448.548857,2.740172,14.0,45.0,10.0,1205.511394,2.168742,14.0,90.0,70.0,432.850945,2.799984,14.0,45.0,70.0,40582.367921,10.1881,13.0,45.0,10,397.7548194080172,4.121822915061469
162,0,40,487.259125,2.280654,14,72,20,731.471744,2.501011,14,120,60.0,461.625734,2.638691,14.0,60.0,20.0,731.471744,2.882225,13.0,120.0,70.0,446.753121,5.312383,14.0,60.0,60.0,461.625734,3.38066,13.0,72.0,35.0,510.22319,8.218295,14.0,45.0,55.0,462.349796,2.961337,14.0,90.0,60.0,461.625734,3.016417,14.0,45.0,45.0,486.305032,5.489438,13.0,45.0,10,411.6700270937468,3.986422861173402
163,0,40,480.524748,2.339319,14,72,5,1636.189765,2.047129,14,120,5.0,1636.189765,2.027517,14.0,60.0,55.0,452.707786,3.40173,13.0,120.0,75.0,424.421035,2.838567,14.0,60.0,1.0,3787.942425,2.404065,13.0,72.0,35.0,506.277432,2.209534,14.0,45.0,10.0,1208.557408,2.511786,14.0,90.0,1.0,3787.942425,2.066063,14.0,45.0,80.0,401.811311,3.397431,13.0,45.0,10,401.8113113305674,4.072035103212097
164,0,10,1213.078253,2.37987,14,72,45,478.693276,2.678355,14,120,35.0,511.083914,3.017696,14.0,60.0,70.0,428.360494,5.885729,13.0,120.0,70.0,428.360494,2.715448,14.0,60.0,65.0,440.829224,5.945706,13.0,72.0,55.0,447.981304,3.010605,14.0,45.0,20.0,733.961711,2.079246,14.0,90.0,40.0,480.370765,5.490126,14.0,45.0,20.0,733.961711,2.195102,13.0,45.0,10,391.3643524345906,4.181648020779791
165,0,10,1196.470534,2.092497,14,72,60,408.585422,5.150174,14,120,40.0,456.00225,2.147383,14.0,60.0,55.0,413.470542,2.71284,13.0,120.0,50.0,40582.367921,10.656312,14.0,60.0,15.0,950.965653,2.818341,13.0,72.0,1.0,3775.804408,2.3918,14.0,45.0,80.0,351.424733,2.648446,14.0,90.0,40.0,456.00225,2.066679,14.0,45.0,1.0,3775.804408,2.299256,13.0,45.0,10,351.4247330373438,4.612718122672779
167,0,30,560.879974,3.634369,14,72,55,406.738414,2.769597,14,120,50.0,448.464558,3.214099,14.0,60.0,1.0,3765.447241,2.073479,13.0,120.0,50.0,448.464558,3.327289,14.0,60.0,10.0,1196.689278,2.536243,13.0,72.0,30.0,560.879974,2.476405,14.0,45.0,80.0,326.665476,2.579018,14.0,90.0,50.0,448.464558,3.263843,14.0,45.0,5.0,1613.397694,5.494606,13.0,45.0,10,326.66547567250154,4.938990538341149
169,0,15,1002.709849,2.656187,14,72,1,3756.885776,2.152171,14,120,30.0,626.933666,5.299223,14.0,60.0,80.0,365.214232,3.041259,13.0,120.0,5.0,1620.68434,2.337679,14.0,60.0,10.0,40582.367921,106.912072,13.0,72.0,45.0,527.554462,7.921604,14.0,45.0,80.0,365.214232,4.906275,14.0,90.0,5.0,1620.68434,2.190312,14.0,45.0,40.0,540.190201,2.553168,13.0,45.0,10,365.214231855449,4.437626463253741
171,0,60,520.209846,2.851832,14,72,35,663.130942,2.315525,14,120,35.0,663.130942,2.499454,14.0,60.0,80.0,404.13266,3.48156,13.0,120.0,45.0,595.269089,2.870735,14.0,60.0,1.0,40582.367921,96.032094,13.0,72.0,30.0,687.417487,2.409697,14.0,45.0,75.0,419.861992,3.563747,14.0,90.0,5.0,1639.36445,2.251083,14.0,45.0,15.0,1040.050271,2.10162,13.0,45.0,10,404.1326596937027,4.056500781538926
172,0,15,1040.488049,2.669896,14,72,25,803.460969,5.203739,14,120,10.0,1238.503019,2.114869,14.0,60.0,15.0,1040.488049,2.502838,13.0,120.0,75.0,432.871317,2.774871,14.0,60.0,75.0,40582.367921,84.928177,13.0,72.0,55.0,561.037497,2.947718,14.0,45.0,45.0,607.232802,2.230345,14.0,90.0,65.0,512.789348,2.701668,14.0,45.0,65.0,512.789348,5.466899,13.0,45.0,10,415.28033495309023,3.951023971043382
175,0,70,459.660016,2.918416,14,72,80,40582.367921,52.091262,14,120,1.0,3772.335617,2.441556,14.0,60.0,50.0,574.407333,5.782193,14.0,120.0,25.0,762.065888,5.230173,14.0,60.0,60.0,40582.367921,64.651069,13.0,72.0,5.0,1642.992326,2.072724,14.0,45.0,1.0,3772.335617,2.118973,14.0,90.0,65.0,503.222742,3.158825,14.0,45.0,45.0,583.200967,3.554731,12.0,45.0,10,420.8124191044687,3.904334215607387
176,0,60,526.215276,2.542761,14,72,1,40582.367921,46.197767,14,120,80.0,447.699366,2.538459,14.0,60.0,60.0,526.215276,3.247363,14.0,120.0,80.0,447.699366,2.792561,14.0,60.0,30.0,40582.367921,53.779749,13.0,72.0,5.0,1644.899565,2.347608,14.0,45.0,50.0,566.506741,2.622134,14.0,90.0,60.0,526.215276,3.17971,14.0,45.0,20.0,784.995551,5.040493,12.0,45.0,10,447.6993659475217,3.6741163614130894
177,0,15,988.850916,2.025705,14,72,75,40582.367921,40.436942,14,120,80.0,459.959849,2.897228,14.0,60.0,10.0,1207.750053,2.175351,14.0,120.0,1.0,3785.812968,2.363392,14.0,60.0,20.0,40582.367921,38.000721,13.0,72.0,15.0,988.850916,2.578201,14.0,45.0,45.0,551.658362,2.124211,14.0,90.0,30.0,607.71289,2.551041,14.0,45.0,30.0,607.71289,2.583394,12.0,45.0,10,459.959848805127,3.589685035403496
178,0,10,1193.9495,2.098374,14,72,1,40582.367921,33.847337,14,120,35.0,533.446737,5.622182,14.0,60.0,20.0,727.504646,2.508684,14.0,120.0,1.0,3788.802294,2.05192,14.0,60.0,1.0,40582.367921,28.034534,13.0,72.0,30.0,563.526322,2.333088,14.0,45.0,55.0,495.20768,2.884325,14.0,90.0,1.0,3788.802294,2.014949,14.0,45.0,35.0,533.446737,5.374302,12.0,45.0,10,437.5883283638417,3.766684911040025
180,0,25,643.484127,2.185147,14,72,1,40582.367921,26.388075,14,120,1.0,3800.471901,2.164723,14.0,60.0,60.0,466.80895,2.728901,14.0,120.0,5.0,1654.675989,2.035858,14.0,60.0,5.0,40582.367921,15.309123,13.0,72.0,5.0,1654.675989,2.228609,14.0,45.0,75.0,453.509051,3.403061,14.0,90.0,1.0,3800.471901,2.418122,14.0,45.0,60.0,466.80895,7.451338,12.0,45.0,10,437.05362482121416,3.785979327664154
181,0,10,1190.911229,2.738259,14,72,45,40582.367921,18.646608,14,120,40.0,503.89058,2.358456,14.0,60.0,25.0,646.382344,2.814897,14.0,120.0,15.0,952.374023,2.502799,14.0,60.0,45.0,493.467881,2.669421,13.0,72.0,1.0,3806.01418,2.02191,14.0,45.0,30.0,544.996611,2.537351,14.0,90.0,25.0,646.382344,2.451163,14.0,45.0,75.0,462.95796,4.377222,12.0,45.0,10,447.84208952104274,3.707180139954108
182,0,80,422.369121,2.790215,14,72,25,40582.367921,11.945666,14,120,60.0,460.255557,2.90295,14.0,60.0,1.0,3815.330968,2.106129,14.0,120.0,5.0,1671.343547,2.393674,14.0,60.0,80.0,422.369121,8.05346,13.0,72.0,35.0,506.928877,5.289057,14.0,45.0,80.0,422.369121,2.64771,14.0,90.0,80.0,422.369121,3.181641,14.0,45.0,40.0,500.273772,3.973294,12.0,45.0,10,422.3691210470614,3.957068505512941
