frame,keep_ratio,mse,size_bytes
182,0.65,3.6530506088638504,16304
182,0.6000000000000001,3.6530506088638504,15052
182,0.55,3.6530508454234223,13796
182,0.5,3.6530506088638504,12544
182,0.45,3.6530508454234223,11288
182,0.4,3.6530508454234223,10032
182,0.35000000000000003,3.6530506088638504,8780
182,0.30000000000000004,3.6530506088638504,7524
182,0.25,3.6530506088638504,6272
182,0.2,3.6530508454234223,5016
182,0.15000000000000002,3.6530508454234223,3760
182,0.1,3.345537122368114,2508
182,0.05,1.515376843553895,1252
183,0.8,89.59769864450209,20068
183,0.75,89.59769864450209,18816
183,0.7000000000000001,89.59769864450209,17560
183,0.65,89.59769864450209,16304
183,0.6000000000000001,89.59769864450209,15052
183,0.55,89.59769864450209,13796
183,0.5,89.59769864450209,12544
183,0.45,89.59769864450209,11288
183,0.4,89.59769864450209,10032
183,0.35000000000000003,89.59769864450209,8780
183,0.30000000000000004,89.59769864450209,7524
183,0.25,89.59769864450209,6272
183,0.2,89.59769864450209,5016
183,0.15000000000000002,90.24451685836539,3760
183,0.1,95.1233593194047,2508
183,0.05,130.16559864627197,1252
184,0.8,342.2422768198885,20068
184,0.75,342.2422768198885,18816
184,0.7000000000000001,342.2422768198885,17560
184,0.65,342.2422768198885,16304
184,0.6000000000000001,342.2422768198885,15052
184,0.55,342.24660680629313,13796
184,0.5,343.0900760460645,12544
184,0.45,345.87858729064465,11288
184,0.4,353.93878128379583,10032
184,0.35000000000000003,375.59803943149745,8780
184,0.30000000000000004,415.891500050202,7524
184,0.25,511.4914228208363,6272
184,0.2,680.2309930091724,5016
184,0.15000000000000002,1158.5446065757424,3760
184,0.1,1485.9300944488496,2508
184,0.05,2560.635748039931,1252
185,0.8,86.83121582726017,20068
185,0.75,86.83121582726017,18816
185,0.7000000000000001,86.83121582726017,17560
185,0.65,86.83121582726017,16304
185,0.6000000000000001,86.83121582726017,15052
185,0.55,86.83121582726017,13796
185,0.5,86.83121582726017,12544
185,0.45,86.83121582726017,11288
185,0.4,86.83121582726017,10032
185,0.35000000000000003,86.83121582726017,8780
185,0.30000000000000004,86.83121582726017,7524
185,0.25,86.83121582726017,6272
185,0.2,86.83121582726017,5016
185,0.15000000000000002,86.83121582726017,3760
185,0.1,86.66328502586111,2508
185,0.05,87.80459979898296,1252
186,0.8,448.7594881793484,20068
186,0.75,448.7594881793484,18816
186,0.7000000000000001,448.7594881793484,17560
186,0.65,448.7594881793484,16304
186,0.6000000000000001,448.7594881793484,15052
186,0.55,450.00270903110504,13796
186,0.5,454.3925885343924,12544
186,0.45,465.50666440743953,11288
186,0.4,489.90583500126377,10032
186,0.35000000000000003,542.0444124843925,8780
186,0.30000000000000004,625.8964462671429,7524
186,0.25,741.7807505233213,6272
186,0.2,959.6943109296262,5016
186,0.15000000000000002,1284.734217915684,3760
186,0.1,1613.7120507191867,2508
186,0.05,2188.3215945214033,1252
187,0.8,297.7705307188444,20068
187,0.75,297.7705307188444,18816
187,0.7000000000000001,297.7705307188444,17560
187,0.65,297.8680311120115,16304
187,0.6000000000000001,309.9069678573869,15052
187,0.55,397.6047259988263,13796
187,0.5,615.8096369588748,12544
187,0.45,893.4813094558194,11288
187,0.4,1267.977715563029,10032
187,0.35000000000000003,1837.3852197546512,8780
187,0.30000000000000004,2702.010106947273,7524
187,0.25,3793.287314940244,6272
187,0.2,4998.228664509952,5016
187,0.15000000000000002,6011.533657461405,3760
187,0.1,7424.483678117394,2508
187,0.05,10243.37531849742,1252
188,0.8,559.5776477828622,20068
188,0.75,559.5776477828622,18816
188,0.7000000000000001,559.5776477828622,17560
188,0.65,559.5227811019868,16304
188,0.6000000000000001,565.1532168500125,15052
188,0.55,634.4598270719871,13796
188,0.5,757.9237876692787,12544
188,0.45,984.0822477824986,11288
188,0.4,1257.6278974302113,10032
188,0.35000000000000003,1585.7766740955412,8780
188,0.30000000000000004,2035.9172159805894,7524
188,0.25,2593.1434691883624,6272
188,0.2,3413.495062943548,5016
188,0.15000000000000002,4490.6224809587,3760
188,0.1,5895.4890528693795,2508
188,0.05,7743.9482582733035,1252
189,0.8,138.37496521300636,20068
189,0.75,138.37496521300636,18816
189,0.7000000000000001,138.37496521300636,17560
189,0.65,138.37496521300636,16304
189,0.6000000000000001,138.37496521300636,15052
189,0.55,138.37496521300636,13796
189,0.5,138.37496521300636,12544
189,0.45,138.37496521300636,11288
189,0.4,138.37496521300636,10032
189,0.35000000000000003,138.37496521300636,8780
189,0.30000000000000004,138.37496521300636,7524
189,0.25,138.37496521300636,6272
189,0.2,139.60985916783102,5016
189,0.15000000000000002,146.86490278691053,3760
189,0.1,160.98563946434297,2508
189,0.05,244.32525114971213,1252
190,0.8,133.70345491566695,20068
190,0.75,133.70345491566695,18816
190,0.7000000000000001,133.70345491566695,17560
190,0.65,133.70345491566695,16304
190,0.6000000000000001,133.8250427506864,15052
190,0.55,136.21575541910715,13796
190,0.5,143.20686668506823,12544
190,0.45,157.2067573782988,11288
190,0.4,183.8391411700286,10032
190,0.35000000000000003,230.95930982963182,8780
190,0.30000000000000004,329.38097573351115,7524
190,0.25,453.551450825762,6272
190,0.2,604.9007358262315,5016
190,0.15000000000000002,845.5116004915908,3760
190,0.1,1181.457804562524,2508
190,0.05,1717.813523299992,1252
191,0.8,137.46214049169794,20068
191,0.75,137.46214049169794,18816
191,0.7000000000000001,137.46214049169794,17560
191,0.65,137.46214049169794,16304
191,0.6000000000000001,137.66455978620797,15052
191,0.55,140.39293569512665,13796
191,0.5,148.271709313849,12544
191,0.45,163.42616211622953,11288
191,0.4,191.404732625233,10032
191,0.35000000000000003,243.3154710684903,8780
191,0.30000000000000004,344.63975698454306,7524
191,0.25,477.6174849830568,6272
191,0.2,635.56951477658,5016
191,0.15000000000000002,872.4034201120958,3760
191,0.1,1224.3680303916335,2508
191,0.05,1773.0643920600414,1252
192,0.8,9.34216330279014,20068
192,0.75,9.34216330279014,18816
192,0.7000000000000001,9.34216330279014,17560
192,0.65,9.34216330279014,16304
192,0.6000000000000001,9.34216330279014,15052
192,0.55,9.34216330279014,13796
192,0.5,9.34216330279014,12544
192,0.45,9.34216330279014,11288
192,0.4,9.34216330279014,10032
192,0.35000000000000003,9.34216330279014,8780
192,0.30000000000000004,9.34216330279014,7524
192,0.25,9.34216330279014,6272
192,0.2,9.34216330279014,5016
192,0.15000000000000002,9.34216330279014,3760
192,0.1,9.35308383886877,2508
192,0.05,12.591983691163477,1252
193,0.8,125.46961484185886,20068
193,0.75,125.46961484185886,18816
193,0.7000000000000001,125.46961484185886,17560
193,0.65,125.46961484185886,16304
193,0.6000000000000001,126.60045286465902,15052
193,0.55,130.82316612708382,13796
193,0.5,142.24486785242334,12544
193,0.45,163.13983798027039,11288
193,0.4,197.99032401060686,10032
193,0.35000000000000003,251.8700556422118,8780
193,0.30000000000000004,338.61641281982884,7524
193,0.25,458.31419363385066,6272
193,0.2,618.2852991158143,5016
193,0.15000000000000002,865.6666274182498,3760
193,0.1,1247.6797082461417,2508
193,0.05,1792.1632051002234,1252
194,0.8,3.653203426347318,20068
194,0.75,3.653203426347318,18816
194,0.7000000000000001,3.653203426347318,17560
194,0.65,3.653203426347318,16304
194,0.6000000000000001,3.653203426347318,15052
194,0.55,3.653203426347318,13796
194,0.5,3.653203426347318,12544
194,0.45,3.653203426347318,11288
194,0.4,3.653203426347318,10032
194,0.35000000000000003,3.653203426347318,8780
194,0.30000000000000004,3.653203426347318,7524
194,0.25,3.653203426347318,6272
194,0.2,3.653203426347318,5016
194,0.15000000000000002,3.653203426347318,3760
194,0.1,3.345956542489148,2508
194,0.05,1.5145743152061186,1252
195,0.8,770.031701400876,20068
195,0.75,770.031701400876,18816
195,0.7000000000000001,770.031701400876,17560
195,0.65,770.031701400876,16304
195,0.6000000000000001,770.1323508750647,15052
195,0.55,773.7152178073302,13796
195,0.5,781.7202423233539,12544
195,0.45,798.0021418305114,11288
195,0.4,825.5162683082744,10032
195,0.35000000000000003,878.6238846369088,8780
195,0.30000000000000004,963.916320190765,7524
195,0.25,1103.0174665153027,6272
195,0.2,1306.0577355790883,5016
195,0.15000000000000002,1611.51156979613,3760
195,0.1,1987.8905813209713,2508
195,0.05,2579.807595536113,1252
196,0.8,473.29303974984214,20068
196,0.75,473.29303974984214,18816
196,0.7000000000000001,473.29303974984214,17560
196,0.65,473.29721833812073,16304
196,0.6000000000000001,487.5214356346987,15052
196,0.55,581.7691006232053,13796
196,0.5,746.2508104741573,12544
196,0.45,1030.8219983708113,11288
196,0.4,1418.8998458907008,10032
196,0.35000000000000003,1898.19397428073,8780
196,0.30000000000000004,2528.4126553684473,7524
196,0.25,3278.748792875558,6272
196,0.2,4229.2405201122165,5016
196,0.15000000000000002,5427.020617201924,3760
196,0.1,7326.465382240713,2508
196,0.05,10584.44792367518,1252
197,0.8,132.3518027260434,20068
197,0.75,132.3518027260434,18816
197,0.7000000000000001,132.3518027260434,17560
197,0.65,132.3518027260434,16304
197,0.6000000000000001,132.3518027260434,15052
197,0.55,132.3518027260434,13796
197,0.5,132.3518027260434,12544
197,0.45,132.3518027260434,11288
197,0.4,132.3518027260434,10032
197,0.35000000000000003,132.3518027260434,8780
197,0.30000000000000004,132.3518027260434,7524
197,0.25,132.3518027260434,6272
197,0.2,132.3518027260434,5016
197,0.15000000000000002,132.60998195037246,3760
197,0.1,137.60331924422644,2508
197,0.05,165.22634639404714,1252
198,0.8,485.57651474839076,20068
198,0.75,485.57651474839076,18816
198,0.7000000000000001,485.57651474839076,17560
198,0.65,485.57651474839076,16304
198,0.6000000000000001,485.57651474839076,15052
198,0.55,485.57651474839076,13796
198,0.5,485.98023299127817,12544
198,0.45,488.990693888627,11288
198,0.4,494.398877187632,10032
198,0.35000000000000003,509.5003557857126,8780
198,0.30000000000000004,534.539970732294,7524
198,0.25,585.3158742422238,6272
198,0.2,664.5380322122946,5016
198,0.15000000000000002,867.3525363905355,3760
198,0.1,1206.1753048561513,2508
198,0.05,1657.9515520948917,1252
199,0.8,387.5621552229859,20068
199,0.75,387.5621552229859,18816
199,0.7000000000000001,387.5621552229859,17560
199,0.65,386.7581100552343,16304
199,0.6000000000000001,401.6283431556076,15052
199,0.55,540.3381556039676,13796
199,0.5,764.9206217844039,12544
199,0.45,1105.0634002313018,11288
199,0.4,1717.0421195682138,10032
199,0.35000000000000003,2583.2132055424154,8780
199,0.30000000000000004,3698.3415531925857,7524
199,0.25,5198.466614820063,6272
199,0.2,6445.506575144827,5016
199,0.15000000000000002,7795.689597353339,3760
199,0.1,9564.557475596666,2508
199,0.05,11739.712035655975,1252
200,0.8,35.20423532172572,20068
200,0.75,35.20423532172572,18816
200,0.7000000000000001,35.20423532172572,17560
200,0.65,35.20423532172572,16304
200,0.6000000000000001,35.20423532172572,15052
200,0.55,35.20423532172572,13796
200,0.5,35.20423532172572,12544
200,0.45,35.20423532172572,11288
200,0.4,35.20423532172572,10032
200,0.35000000000000003,35.20423532172572,8780
200,0.30000000000000004,35.20423532172572,7524
200,0.25,35.20423532172572,6272
200,0.2,35.20423532172572,5016
200,0.15000000000000002,35.20423532172572,3760
200,0.1,35.09632252244046,2508
200,0.05,36.783987712988164,1252
201,0.8,3.653203426347318,20068
201,0.75,3.653203426347318,18816
201,0.7000000000000001,3.653203426347318,17560
201,0.65,3.653203426347318,16304
201,0.6000000000000001,3.653203426347318,15052
201,0.55,3.653203426347318,13796
201,0.5,3.653203426347318,12544
201,0.45,3.653203426347318,11288
201,0.4,3.653203426347318,10032
201,0.35000000000000003,3.653203426347318,8780
201,0.30000000000000004,3.653203426347318,7524
201,0.25,3.653203426347318,6272
201,0.2,3.653203426347318,5016
201,0.15000000000000002,3.653203426347318,3760
201,0.1,3.345956305929576,2508
201,0.05,1.5145743152061186,1252
202,0.8,102.34517861972563,20068
202,0.75,102.34517861972563,18816
202,0.7000000000000001,102.34517861972563,17560
202,0.65,102.34517861972563,16304
202,0.6000000000000001,102.34517861972563,15052
202,0.55,102.34517861972563,13796
202,0.5,102.34517861972563,12544
202,0.45,102.34517861972563,11288
202,0.4,102.34517861972563,10032
202,0.35000000000000003,102.34517861972563,8780
202,0.30000000000000004,102.34517861972563,7524
202,0.25,102.34517861972563,6272
202,0.2,102.34517861972563,5016
202,0.15000000000000002,102.34517861972563,3760
202,0.1,101.82920623628888,2508
202,0.05,100.95300472166855,1252
203,0.8,1445.3316574450582,20068
203,0.75,1445.3316574450582,18816
203,0.7000000000000001,1445.3316574450582,17560
203,0.65,1445.3318996820599,16304
203,0.6000000000000001,1445.3316574450582,15052
203,0.55,1445.3316574450582,13796
203,0.5,1445.3316574450582,12544
203,0.45,1445.3316574450582,11288
203,0.4,1445.3316574450582,10032
203,0.35000000000000003,1445.3316574450582,8780
203,0.30000000000000004,1445.3316574450582,7524
203,0.25,1445.3316574450582,6272
203,0.2,1445.3316574450582,5016
203,0.15000000000000002,1445.5172109883279,3760
203,0.1,1446.36516161263,2508
203,0.05,1463.9669499825686,1252
204,0.8,299.66751895844936,20068
204,0.75,299.66751895844936,18816
204,0.7000000000000001,299.66751895844936,17560
204,0.65,299.66751895844936,16304
204,0.6000000000000001,299.66751895844936,15052
204,0.55,299.9740396044217,13796
204,0.5,304.39577327342704,12544
204,0.45,315.88867753744125,11288
204,0.4,337.7704606507905,10032
204,0.35000000000000003,374.7814887785353,8780
204,0.30000000000000004,427.9072123230435,7524
204,0.25,527.870096010156,6272
204,0.2,691.5132419206202,5016
204,0.15000000000000002,931.4167139818892,3760
204,0.1,1296.5335822664201,2508
204,0.05,1830.0213360227644,1252
205,0.8,331.1214485904202,20068
205,0.75,331.1214485904202,18816
205,0.7000000000000001,331.1214485904202,17560
205,0.65,330.4827301762998,16304
205,0.6000000000000001,343.9821440842934,15052
205,0.55,434.852934430819,13796
205,0.5,641.6209584334865,12544
205,0.45,962.5163114396855,11288
205,0.4,1377.9534354340285,10032
205,0.35000000000000003,1977.2749080788344,8780
205,0.30000000000000004,2936.525561939925,7524
205,0.25,4159.787780418992,6272
205,0.2,5649.876236356795,5016
205,0.15000000000000002,7085.110607743263,3760
205,0.1,8538.739003613591,2508
205,0.05,10817.134004831314,1252
206,0.8,734.6829641377553,20068
206,0.75,734.6829641377553,18816
206,0.7000000000000001,734.6829641377553,17560
206,0.65,734.5786205492914,16304
206,0.6000000000000001,731.1853646300733,15052
206,0.55,722.5798951461911,13796
206,0.5,783.2430046750233,12544
206,0.45,995.0324503239244,11288
206,0.4,1325.5241432692856,10032
206,0.35000000000000003,1908.2250085193664,8780
206,0.30000000000000004,2650.6270363926888,7524
206,0.25,3805.7998250238597,6272
206,0.2,5128.540059551597,5016
206,0.15000000000000002,6979.274839349091,3760
206,0.1,9238.293302804232,2508
206,0.05,13166.411428526044,1252
207,0.8,1445.1665729284286,20068
207,0.75,1445.1665729284286,18816
207,0.7000000000000001,1445.1665729284286,17560
207,0.65,1445.1665729284286,16304
207,0.6000000000000001,1445.1665729284286,15052
207,0.55,1445.1665729284286,13796
207,0.5,1445.1665729284286,12544
207,0.45,1445.1665729284286,11288
207,0.4,1445.1665729284286,10032
207,0.35000000000000003,1445.1665729284286,8780
207,0.30000000000000004,1445.1665729284286,7524
207,0.25,1445.1665729284286,6272
207,0.2,1445.1665729284286,5016
207,0.15000000000000002,1445.3535798937082,3760
207,0.1,1446.2061330210418,2508
207,0.05,1463.5476377326995,1252
208,0.8,245.64629063825123,20068
208,0.75,245.64629063825123,18816
208,0.7000000000000001,245.64629063825123,17560
208,0.65,244.98810242512263,16304
208,0.6000000000000001,254.31799680227414,15052
208,0.55,339.6630583447404,13796
208,0.5,582.2534535080194,12544
208,0.45,986.0164496814832,11288
208,0.4,1488.8565596658736,10032
208,0.35000000000000003,2089.223648328334,8780
208,0.30000000000000004,2833.980340976268,7524
208,0.25,3926.2495094910264,6272
208,0.2,5299.045355804265,5016
208,0.15000000000000002,6813.495102524757,3760
208,0.1,8719.246265664697,2508
208,0.05,11586.040757596493,1252
209,0.8,844.889778108336,20068
209,0.75,844.889778108336,18816
209,0.7000000000000001,844.889778108336,17560
209,0.65,844.889778108336,16304
209,0.6000000000000001,844.0988137386739,15052
209,0.55,846.6107508866116,13796
209,0.5,864.9715283419937,12544
209,0.45,925.8640363113955,11288
209,0.4,1036.6807424928993,10032
209,0.35000000000000003,1259.219394531101,8780
209,0.30000000000000004,1700.2079802565277,7524
209,0.25,2369.9739108793437,6272
209,0.2,3288.2783965207636,5016
209,0.15000000000000002,4450.35736206919,3760
209,0.1,6135.708220303059,2508
209,0.05,8955.0552662462,1252
210,0.8,3.653203426347318,20068
210,0.75,3.653203426347318,18816
210,0.7000000000000001,3.653203426347318,17560
210,0.65,3.653203426347318,16304
210,0.6000000000000001,3.653203426347318,15052
210,0.55,3.653203426347318,13796
210,0.5,3.653203426347318,12544
210,0.45,3.653203426347318,11288
210,0.4,3.653203426347318,10032
210,0.35000000000000003,3.653203426347318,8780
210,0.30000000000000004,3.653203426347318,7524
210,0.25,3.653203426347318,6272
210,0.2,3.653203426347318,5016
210,0.15000000000000002,3.653203426347318,3760
210,0.1,3.345956305929576,2508
210,0.05,1.5145743152061186,1252
211,0.8,4.854372265799611,20068
211,0.75,4.854372265799611,18816
211,0.7000000000000001,4.854372265799611,17560
211,0.65,4.854372265799611,16304
211,0.6000000000000001,4.854372265799611,15052
211,0.55,4.854372265799611,13796
211,0.5,4.854372265799611,12544
211,0.45,4.854372265799611,11288
211,0.4,4.854372265799611,10032
211,0.35000000000000003,4.854372265799611,8780
211,0.30000000000000004,4.854372265799611,7524
211,0.25,4.854372738918755,6272
211,0.2,4.854372265799611,5016
211,0.15000000000000002,4.854372265799611,3760
211,0.1,4.494703307682357,2508
211,0.05,2.816920393252076,1252
212,0.8,3.961511279885599,20068
212,0.75,3.961511279885599,18816
212,0.7000000000000001,3.961511279885599,17560
212,0.65,3.961511279885599,16304
212,0.6000000000000001,3.961511279885599,15052
212,0.55,3.961511279885599,13796
212,0.5,3.961511279885599,12544
212,0.45,3.961511279885599,11288
212,0.4,3.961511279885599,10032
212,0.35000000000000003,3.961511279885599,8780
212,0.30000000000000004,3.961511279885599,7524
212,0.25,3.961511279885599,6272
212,0.2,3.961511279885599,5016
212,0.15000000000000002,3.961511279885599,3760
212,0.1,3.8044615091166634,2508
212,0.05,4.539287690204219,1252
213,0.8,92.33945057785604,20068
213,0.75,92.33945814776234,18816
213,0.7000000000000001,92.33945814776234,17560
213,0.65,92.33945814776234,16304
213,0.6000000000000001,92.33945814776234,15052
213,0.55,92.33945814776234,13796
213,0.5,92.33945057785604,12544
213,0.45,92.33945057785604,11288
213,0.4,92.33945057785604,10032
213,0.35000000000000003,92.33945814776234,8780
213,0.30000000000000004,92.33945814776234,7524
213,0.25,92.33945814776234,6272
213,0.2,92.33945814776234,5016
213,0.15000000000000002,92.46123523043934,3760
213,0.1,97.45563231117558,2508
213,0.05,111.32382177456748,1252
214,0.8,78.86993779975455,20068
214,0.75,78.86993779975455,18816
214,0.7000000000000001,78.86993779975455,17560
214,0.65,78.86993779975455,16304
214,0.6000000000000001,78.86993779975455,15052
214,0.55,78.86993779975455,13796
214,0.5,78.86993779975455,12544
214,0.45,78.86993779975455,11288
214,0.4,78.86993779975455,10032
214,0.35000000000000003,78.86993779975455,8780
214,0.30000000000000004,78.86993779975455,7524
214,0.25,78.86993779975455,6272
214,0.2,78.86993779975455,5016
214,0.15000000000000002,78.86993779975455,3760
214,0.1,78.62384014588315,2508
214,0.05,79.77368620340712,1252
215,0.8,243.165919999592,20068
215,0.75,243.165919999592,18816
215,0.7000000000000001,243.165919999592,17560
215,0.65,243.165919999592,16304
215,0.6000000000000001,243.4022978937719,15052
215,0.55,247.62047678232193,13796
215,0.5,259.3617345322855,12544
215,0.45,282.83574145752937,11288
215,0.4,321.9036039663479,10032
215,0.35000000000000003,381.0319604119286,8780
215,0.30000000000000004,479.46308869868517,7524
215,0.25,614.2784568713978,6272
215,0.2,809.7786147845909,5016
215,0.15000000000000002,1114.4499629270285,3760
215,0.1,1549.175510974601,2508
215,0.05,2190.5266779474914,1252
216,0.8,3.653203426347318,20068
216,0.75,3.653203426347318,18816
216,0.7000000000000001,3.653203426347318,17560
216,0.65,3.653203426347318,16304
216,0.6000000000000001,3.653203426347318,15052
216,0.55,3.653203426347318,13796
216,0.5,3.653203426347318,12544
216,0.45,3.653203426347318,11288
216,0.4,3.653203426347318,10032
216,0.35000000000000003,3.653203426347318,8780
216,0.30000000000000004,3.653203426347318,7524
216,0.25,3.653203426347318,6272
216,0.2,3.653203426347318,5016
216,0.15000000000000002,3.653203426347318,3760
216,0.1,3.345956542489148,2508
216,0.05,1.5145743152061186,1252
217,0.8,3.653203426347318,20068
217,0.75,3.653203426347318,18816
217,0.7000000000000001,3.653203426347318,17560
217,0.65,3.653203426347318,16304
217,0.6000000000000001,3.653203426347318,15052
217,0.55,3.653203426347318,13796
217,0.5,3.653203426347318,12544
217,0.45,3.653203426347318,11288
217,0.4,3.653203426347318,10032
217,0.35000000000000003,3.653203426347318,8780
217,0.30000000000000004,3.653203426347318,7524
217,0.25,3.653203426347318,6272
217,0.2,3.653203426347318,5016
217,0.15000000000000002,3.653203426347318,3760
217,0.1,3.345956305929576,2508
217,0.05,1.5145743152061186,1252
218,0.8,490.3302342281677,20068
218,0.75,490.3302342281677,18816
218,0.7000000000000001,490.3302342281677,17560
218,0.65,490.3302342281677,16304
218,0.6000000000000001,490.3302342281677,15052
218,0.55,490.3302342281677,13796
218,0.5,490.3302342281677,12544
218,0.45,490.3302342281677,11288
218,0.4,490.3302342281677,10032
218,0.35000000000000003,490.33017366891727,8780
218,0.30000000000000004,490.3302342281677,7524
218,0.25,490.3302342281677,6272
218,0.2,490.3302342281677,5016
218,0.15000000000000002,490.3302342281677,3760
218,0.1,490.8018696703948,2508
218,0.05,491.71649602940306,1252
219,0.8,213.78812800976448,20068
219,0.75,213.78812800976448,18816
219,0.7000000000000001,213.78812800976448,17560
219,0.65,213.78812800976448,16304
219,0.6000000000000001,213.78812800976448,15052
219,0.55,213.78812800976448,13796
219,0.5,213.78812800976448,12544
219,0.45,213.78812800976448,11288
219,0.4,213.78812800976448,10032
219,0.35000000000000003,213.78812800976448,8780
219,0.30000000000000004,213.78812800976448,7524
219,0.25,213.8586341170594,6272
219,0.2,216.48778369417414,5016
219,0.15000000000000002,226.90223368699662,3760
219,0.1,256.5853351377882,2508
219,0.05,338.6112047242932,1252
220,0.8,501.97674703085795,20068
220,0.75,501.97674703085795,18816
220,0.7000000000000001,501.97674703085795,17560
220,0.65,501.97674703085795,16304
220,0.6000000000000001,501.97674703085795,15052
220,0.55,501.97674703085795,13796
220,0.5,501.97674703085795,12544
220,0.45,501.97674703085795,11288
220,0.4,501.97674703085795,10032
220,0.35000000000000003,501.97674703085795,8780
220,0.30000000000000004,501.97674703085795,7524
220,0.25,501.97674703085795,6272
220,0.2,501.97674703085795,5016
220,0.15000000000000002,501.97674703085795,3760
220,0.1,502.1778643014841,2508
220,0.05,504.4445062056184,1252
221,0.8,1205.428003706038,20068
221,0.75,1205.4281248245388,18816
221,0.7000000000000001,1205.4281248245388,17560
221,0.65,1204.7423518728465,16304
221,0.6000000000000001,1205.983210913837,15052
221,0.55,1217.7898423746228,13796
221,0.5,1280.4117408581078,12544
221,0.45,1406.290441006422,11288
221,0.4,1640.1703872252256,10032
221,0.35000000000000003,2003.38200093247,8780
221,0.30000000000000004,2538.997201155871,7524
221,0.25,3189.9173352867365,6272
221,0.2,4101.131543889642,5016
221,0.15000000000000002,5562.274131551385,3760
221,0.1,7711.210896447301,2508
221,0.05,11252.279834076762,1252
222,0.8,311.88465129816905,20068
222,0.75,311.88462101854384,18816
222,0.7000000000000001,311.88465129816905,17560
222,0.65,311.88462101854384,16304
222,0.6000000000000001,311.88462101854384,15052
222,0.55,311.88462101854384,13796
222,0.5,312.0774719514884,12544
222,0.45,313.43148595187813,11288
222,0.4,317.64586474746466,10032
222,0.35000000000000003,330.91436623362824,8780
222,0.30000000000000004,361.5176200750284,7524
222,0.25,457.9772722441703,6272
222,0.2,645.1766948215663,5016
222,0.15000000000000002,978.1416881131008,3760
222,0.1,1613.3231392130256,2508
222,0.05,2972.40982465446,1252
223,0.8,238.3717469405383,20068
223,0.75,238.3717469405383,18816
223,0.7000000000000001,238.3717469405383,17560
223,0.65,238.19125009467825,16304
223,0.6000000000000001,252.77630968485028,15052
223,0.55,326.36845582164824,13796
223,0.5,493.5336368973367,12544
223,0.45,695.9840285824612,11288
223,0.4,1036.7139289621264,10032
223,0.35000000000000003,1461.4985549356788,8780
223,0.30000000000000004,2037.3045072890818,7524
223,0.25,2883.636019472033,6272
223,0.2,3642.3472590744495,5016
223,0.15000000000000002,4411.294707655907,3760
223,0.1,5297.347758896649,2508
223,0.05,6456.124791875482,1252
224,0.8,349.8996003996581,20068
224,0.75,349.8996003996581,18816
224,0.7000000000000001,349.8996003996581,17560
224,0.65,349.3628940428607,16304
224,0.6000000000000001,363.1926586618647,15052
224,0.55,494.68762369360775,13796
224,0.5,709.3687735497952,12544
224,0.45,1029.1683674789965,11288
224,0.4,1526.5838826075196,10032
224,0.35000000000000003,2263.3574126288295,8780
224,0.30000000000000004,3300.0523259863257,7524
224,0.25,4497.810621745884,6272
224,0.2,5754.766311496496,5016
224,0.15000000000000002,7097.052407450974,3760
224,0.1,8618.316765502095,2508
224,0.05,10585.979830473661,1252
225,0.8,88.71754563879222,20068
225,0.75,88.71754563879222,18816
225,0.7000000000000001,88.71755320869852,17560
225,0.65,88.71755320869852,16304
225,0.6000000000000001,88.71755320869852,15052
225,0.55,88.71755320869852,13796
225,0.5,88.71755320869852,12544
225,0.45,88.71755320869852,11288
225,0.4,89.05504991125781,10032
225,0.35000000000000003,91.64248173474334,8780
225,0.30000000000000004,97.89980413333979,7524
225,0.25,108.99287351639941,6272
225,0.2,130.81017616786994,5016
225,0.15000000000000002,171.24516375479288,3760
225,0.1,229.07886940520257,2508
225,0.05,408.9318493148312,1252
226,0.8,310.9733859775588,20068
226,0.75,310.9733859775588,18816
226,0.7000000000000001,310.9733859775588,17560
226,0.65,310.9733859775588,16304
226,0.6000000000000001,310.9733859775588,15052
226,0.55,310.9733859775588,13796
226,0.5,310.9733859775588,12544
226,0.45,311.58500412711874,11288
226,0.4,314.66368502005935,10032
226,0.35000000000000003,321.7394581180997,8780
226,0.30000000000000004,344.21236007474363,7524
226,0.25,410.8766188030131,6272
226,0.2,666.1451535997912,5016
226,0.15000000000000002,905.2250198554248,3760
226,0.1,1510.341286053881,2508
226,0.05,3492.551530804485,1252
227,0.8,21.35189345717663,20068
227,0.75,21.35189345717663,18816
227,0.7000000000000001,21.35189345717663,17560
227,0.65,21.35189345717663,16304
227,0.6000000000000001,21.35189345717663,15052
227,0.55,21.35189345717663,13796
227,0.5,21.35189345717663,12544
227,0.45,21.35189345717663,11288
227,0.4,21.35189345717663,10032
227,0.35000000000000003,21.35189345717663,8780
227,0.30000000000000004,21.35189345717663,7524
227,0.25,21.35189345717663,6272
227,0.2,21.35189345717663,5016
227,0.15000000000000002,21.35189345717663,3760
227,0.1,22.772626719233813,2508
227,0.05,44.10330740647623,1252
228,0.8,1445.297138672322,20068
228,0.75,1445.297138672322,18816
228,0.7000000000000001,1445.2970175538212,17560
228,0.65,1445.297138672322,16304
228,0.6000000000000001,1445.2970175538212,15052
228,0.55,1445.2970175538212,13796
228,0.5,1445.2970175538212,12544
228,0.45,1445.2970175538212,11288
228,0.4,1445.297138672322,10032
228,0.35000000000000003,1445.2970175538212,8780
228,0.30000000000000004,1445.2970175538212,7524
228,0.25,1445.297138672322,6272
228,0.2,1445.2970175538212,5016
228,0.15000000000000002,1445.4818443860859,3760
228,0.1,1446.328947180882,2508
