frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms
334,60,66.251395,93648,2.016143080,2.022000000,5.856920,0,1042.178364,5.000000
335,60,68.104461,93648,2.022713090,2.028000000,5.286910,0,1042.178364,5.000000
336,60,67.934493,93648,2.027310564,2.033500000,6.189436,0,1042.178364,5.000000
337,60,65.689821,93648,2.037517915,2.042000000,4.482085,1,65.689821,5.000000
338,60,64.794868,93648,2.042347692,2.047500000,5.152308,0,1042.178364,5.000000
339,60,64.458320,93648,2.047901136,2.053000000,5.098864,0,1042.178364,5.000000
340,60,65.245936,93648,2.055283670,2.060500000,5.216330,0,1042.178364,5.000000
341,60,66.403062,93648,2.060614477,2.066500000,5.885523,0,1042.178364,5.000000
342,60,63.054451,93648,2.065518973,2.070000000,4.481027,1,63.054451,5.000000
343,60,64.987375,93648,2.072102966,2.078000000,5.897034,0,1042.178364,5.000000
344,60,62.649237,93648,2.077246030,2.082500000,5.253970,0,1042.178364,5.000000
345,60,63.286091,93648,2.082722837,2.087500000,4.777163,1,63.286091,5.000000
346,60,60.762187,93648,2.089063792,2.093500000,4.436208,1,60.762187,5.000000
347,60,61.712448,93648,2.095182990,2.100000000,4.817010,1,61.712448,5.000000
348,60,61.957995,93648,2.102566304,2.115000000,12.433696,0,1042.178364,5.000000
349,60,60.567151,93648,2.113611961,2.121500000,7.888039,0,1042.178364,5.000000
350,60,58.963940,93648,2.119065569,2.123500000,4.434431,1,58.963940,5.000000
351,60,60.334978,93648,2.127605349,2.134000000,6.394651,0,1042.178364,5.000000
352,60,63.157824,93648,2.135506516,2.140000000,4.493484,1,63.157824,5.000000
353,60,59.326985,93648,2.139977307,2.145000000,5.022693,0,1042.178364,5.000000
354,60,63.672161,93648,2.144632327,2.152500000,7.867673,0,1042.178364,5.000000
355,60,64.154340,93648,2.151398245,2.157000000,5.601755,0,1042.178364,5.000000
356,60,63.710988,93648,2.155978385,2.160500000,4.521615,1,63.710988,5.000000
357,60,62.673383,93648,2.160760909,2.165500000,4.739091,1,62.673383,5.000000
358,60,64.459905,93648,2.168977474,2.173500000,4.522526,1,64.459905,5.000000
359,60,61.685874,93648,2.174854374,2.181500000,6.645626,0,1042.178364,5.000000
360,60,61.911788,93648,2.179508351,2.185500000,5.991649,0,1042.178364,5.000000
361,60,65.655951,93648,2.186973059,2.193000000,6.026941,0,1042.178364,5.000000
362,60,64.374466,93648,2.194285621,2.200500000,6.214379,0,1042.178364,5.000000
363,60,65.043733,93648,2.199168436,2.207500000,8.331564,0,1042.178364,5.000000
364,60,63.976946,93648,2.205628108,2.217000000,11.371892,0,1042.178364,5.000000
365,60,66.045392,93648,2.210682989,2.221500000,10.817011,0,1042.178364,5.000000
366,60,63.120922,93648,2.218553430,2.224500000,5.946570,0,1042.178364,5.000000
367,60,65.227365,93648,2.223878601,2.228500000,4.621399,1,65.227365,5.000000
368,60,66.353421,93648,2.230471984,2.234000000,3.528016,1,66.353421,5.000000
369,60,67.601120,93648,2.235619929,2.241500000,5.880071,0,1042.178364,5.000000
370,60,65.384032,93648,2.241933720,2.247000000,5.066280,0,1042.178364,5.000000
371,60,65.008879,93648,2.249816953,2.255000000,5.183047,0,1042.178364,5.000000
372,60,63.530998,93648,2.255975779,2.261000000,5.024221,0,1042.178364,5.000000
373,60,65.003449,93648,2.262885236,2.268500000,5.614764,0,1042.178364,5.000000
374,60,62.319910,93648,2.267377698,2.271500000,4.122302,1,62.319910,5.000000
375,60,65.034418,93648,2.273614630,2.278000000,4.385370,1,65.034418,5.000000
376,60,62.539164,93648,2.279009904,2.284000000,4.990096,1,62.539164,5.000000
377,60,61.473930,93648,2.284376900,2.290000000,5.623100,0,1042.178364,5.000000
378,60,60.806829,93648,2.290168712,2.295000000,4.831288,1,60.806829,5.000000
379,60,61.501320,93648,2.294851567,2.299500000,4.648433,1,61.501320,5.000000
380,60,58.980510,93648,2.299740970,2.307000000,7.259030,0,1042.178364,5.000000
381,60,59.430715,93648,2.304997909,2.312000000,7.002091,0,1042.178364,5.000000
382,60,55.547514,93648,2.309961516,2.316500000,6.538484,0,1042.178364,5.000000
383,60,56.269197,93648,2.315579071,2.320500000,4.920929,1,56.269197,5.000000
384,60,54.803750,93648,2.320829415,2.327000000,6.170585,0,1042.178364,5.000000
385,60,56.753378,93648,2.325340796,2.330500000,5.159204,0,1042.178364,5.000000
386,60,55.244064,93648,2.330705411,2.335500000,4.794589,1,55.244064,5.000000
387,60,54.084787,93648,2.337166786,2.342500000,5.333214,0,1042.178364,5.000000
388,60,54.857201,93648,2.345272029,2.350000000,4.727971,1,54.857201,5.000000
389,60,57.637336,93648,2.351256152,2.356500000,5.243848,0,1042.178364,5.000000
390,60,56.954181,93648,2.355925106,2.360000000,4.074894,1,56.954181,5.000000
391,60,57.060723,93648,2.362343238,2.368500000,6.156762,0,1042.178364,5.000000
392,60,57.389366,93648,2.369308958,2.373500000,4.191042,1,57.389366,5.000000
393,60,56.643769,93648,2.375149725,2.381000000,5.850275,0,1042.178364,5.000000
394,60,56.153840,93648,2.381709231,2.386500000,4.790769,1,56.153840,5.000000
395,60,56.204362,93648,2.389449270,2.395500000,6.050730,0,1042.178364,5.000000
396,60,55.098854,93648,2.394048751,2.400000000,5.951249,0,1042.178364,5.000000
397,60,58.242712,93648,2.398606053,2.403000000,4.393947,1,58.242712,5.000000
398,60,56.008035,93648,2.405081109,2.411000000,5.918891,0,1042.178364,5.000000
399,60,57.643593,93648,2.410576694,2.416000000,5.423306,0,1042.178364,5.000000
400,60,57.654586,93648,2.417341465,2.423000000,5.658535,0,1042.178364,5.000000
401,60,58.018755,93648,2.424636499,2.429500000,4.863501,1,58.018755,5.000000
402,60,56.235002,93648,2.430966087,2.437000000,6.033913,0,1042.178364,5.000000
403,60,54.806882,93648,2.436992863,2.442000000,5.007137,0,1042.178364,5.000000
404,60,53.254281,93648,2.441740638,2.446000000,4.259362,1,53.254281,5.000000
405,60,55.052992,93648,2.447358195,2.453000000,5.641805,0,1042.178364,5.000000
406,60,53.756074,93648,2.453718170,2.458000000,4.281830,1,53.756074,5.000000
407,60,52.988392,93648,2.460013882,2.465000000,4.986118,1,52.988392,5.000000
408,60,52.332995,93648,2.469847512,2.474000000,4.152488,1,52.332995,5.000000
409,60,53.510708,93648,2.475095587,2.480500000,5.404413,0,1042.178364,5.000000
410,60,53.036957,93648,2.479442007,2.484500000,5.057993,0,1042.178364,5.000000
411,60,51.644189,93648,2.486721789,2.491000000,4.278211,1,51.644189,5.000000
412,60,52.369798,93648,2.495148554,2.499500000,4.351446,1,52.369798,5.000000
413,60,54.158415,93648,2.504141978,2.514500000,10.358022,0,1042.178364,5.000000
414,60,55.724947,93648,2.509948708,2.519500000,9.551292,0,1042.178364,5.000000
415,60,56.187317,93648,2.516573207,2.522500000,5.926793,0,1042.178364,5.000000
416,60,52.887281,93648,2.522908198,2.527000000,4.091802,1,52.887281,5.000000
417,60,54.424554,93648,2.527731168,2.534500000,6.768832,0,1042.178364,5.000000
418,60,53.472714,93648,2.534184996,2.539500000,5.315004,0,1042.178364,5.000000
419,60,52.483406,93648,2.541819948,2.547500000,5.680052,0,1042.178364,5.000000
420,60,52.524781,93648,2.547461443,2.552500000,5.038557,0,1042.178364,5.000000
421,60,54.728481,93648,2.552558315,2.557000000,4.441685,1,54.728481,5.000000
422,60,54.416301,93648,2.557624635,2.563000000,5.375365,0,1042.178364,5.000000
423,60,54.000840,93648,2.563356813,2.568000000,4.643187,1,54.000840,5.000000
424,60,54.403337,93648,2.568355201,2.572500000,4.144799,1,54.403337,5.000000
425,60,54.584932,93648,2.576339720,2.581000000,4.660280,1,54.584932,5.000000
426,60,52.903140,93648,2.582715302,2.587000000,4.284698,1,52.903140,5.000000
427,60,54.016623,93648,2.587209102,2.593000000,5.790898,0,1042.178364,5.000000
428,60,55.118671,93648,2.593215707,2.597500000,4.284293,1,55.118671,5.000000
429,60,58.235386,93648,2.600077441,2.606000000,5.922559,0,1042.178364,5.000000
430,60,57.230899,93648,2.605171766,2.610500000,5.328234,0,1042.178364,5.000000
431,60,56.707264,93648,2.610882782,2.618000000,7.117218,0,1042.178364,5.000000
432,60,57.992352,93648,2.617378499,2.623000000,5.621501,0,1042.178364,5.000000
433,60,57.613905,93648,2.621926455,2.626500000,4.573545,1,57.613905,5.000000
434,60,55.438710,93648,2.627290944,2.632000000,4.709056,1,55.438710,5.000000
435,60,56.819502,93648,2.632680054,2.638500000,5.819946,0,1042.178364,5.000000
436,60,55.195770,93648,2.639019025,2.644500000,5.480975,0,1042.178364,5.000000
437,60,55.310791,93648,2.644510104,2.649500000,4.989896,1,55.310791,5.000000
438,60,54.825114,93648,2.652803331,2.657500000,4.696669,1,54.825114,5.000000
439,60,56.764639,93648,2.659005523,2.663500000,4.494477,1,56.764639,5.000000
440,60,57.566153,93648,2.663929791,2.669500000,5.570209,0,1042.178364,5.000000
441,60,59.291457,93648,2.669007967,2.674000000,4.992033,1,59.291457,5.000000
442,60,60.341008,93648,2.673402155,2.677500000,4.097845,1,60.341008,5.000000
443,60,60.948634,93648,2.679445427,2.684000000,4.554573,1,60.948634,5.000000
444,60,59.362940,93648,2.686778872,2.691000000,4.221128,1,59.362940,5.000000
445,60,60.636552,93648,2.691362287,2.697000000,5.637713,0,1042.178364,5.000000
446,60,59.821804,93648,2.697416686,2.701500000,4.083314,1,59.821804,5.000000
447,60,61.834582,93648,2.703720605,2.712000000,8.279395,0,1042.178364,5.000000
448,60,61.403304,93648,2.711638557,2.717000000,5.361443,0,1042.178364,5.000000
449,60,62.983866,93648,2.718041002,2.725000000,6.958998,0,1042.178364,5.000000
450,60,63.817120,93648,2.722767408,2.727000000,4.232592,1,63.817120,5.000000
451,60,65.621865,93648,2.727548432,2.736000000,8.451568,0,1042.178364,5.000000
452,60,65.041113,93648,2.732555597,2.740000000,7.444403,0,1042.178364,5.000000
453,60,65.861964,93648,2.737271812,2.742000000,4.728188,1,65.861964,5.000000
454,60,64.972652,93648,2.743436094,2.749500000,6.063906,0,1042.178364,5.000000
455,60,66.078847,93648,2.747898361,2.753500000,5.601639,0,1042.178364,5.000000
456,60,63.752706,93648,2.752646373,2.757000000,4.353627,1,63.752706,5.000000
457,60,63.041348,93648,2.758781530,2.765500000,6.718470,0,1042.178364,5.000000
458,60,62.086329,93648,2.764352812,2.770500000,6.147188,0,1042.178364,5.000000
459,60,62.190357,93648,2.771222112,2.778000000,6.777888,0,1042.178364,5.000000
460,60,59.452670,93648,2.775974416,2.781000000,5.025584,0,1042.178364,5.000000
461,60,59.566617,93648,2.781780100,2.786500000,4.719900,1,59.566617,5.000000
462,60,61.508269,93648,2.787769474,2.795000000,7.230526,0,1042.178364,5.000000
463,60,61.534946,93648,2.793176305,2.798000000,4.823695,1,61.534946,5.000000
464,60,62.179723,93648,2.798209999,2.807500000,9.290001,0,1042.178364,5.000000
465,60,62.990381,93648,2.803333422,2.813500000,10.166578,0,1042.178364,5.000000
466,60,63.551319,93648,2.810051822,2.821000000,10.948178,0,1042.178364,5.000000
467,60,67.620517,93648,2.817497475,2.827000000,9.502525,0,1042.178364,5.000000
468,60,66.024835,93648,2.822113344,2.830500000,8.386656,0,1042.178364,5.000000
469,60,66.993995,93648,2.828800908,2.836000000,7.199092,0,1042.178364,5.000000
470,60,68.204040,93648,2.835731719,2.840000000,4.268281,1,68.204040,5.000000
471,60,71.199233,93648,2.841113691,2.847500000,6.386309,0,1042.178364,5.000000
472,60,70.625200,93648,2.846791273,2.853500000,6.708727,0,1042.178364,5.000000
473,60,72.055594,93648,2.851422122,2.856000000,4.577878,1,72.055594,5.000000
474,60,72.838247,93648,2.857191198,2.864500000,7.308802,0,1042.178364,5.000000
475,60,75.322952,93648,2.862499381,2.868000000,5.500619,0,1042.178364,5.000000
476,60,71.309589,93648,2.867232472,2.873500000,6.267528,0,1042.178364,5.000000
477,60,74.429190,93648,2.874267852,2.879500000,5.232148,0,1042.178364,5.000000
478,60,74.275524,93648,2.879408673,2.884000000,4.591327,1,74.275524,5.000000
479,60,75.299584,93648,2.885844991,2.894500000,8.655009,0,1042.178364,5.000000
480,60,73.365042,93648,2.891355318,2.897500000,6.144682,0,1042.178364,5.000000
481,60,72.289590,93648,2.895778682,2.901500000,5.721318,0,1042.178364,5.000000
482,60,75.596228,93648,2.900326128,2.907500000,7.173872,0,1042.178364,5.000000
483,60,75.641447,93648,2.906629569,2.914500000,7.870431,0,1042.178364,5.000000
484,60,72.059277,93648,2.911487616,2.918500000,7.012384,0,1042.178364,5.000000
485,60,71.599354,93648,2.916500866,2.922000000,5.499134,0,1042.178364,5.000000
486,60,70.617568,93648,2.921846519,2.926500000,4.653481,1,70.617568,5.000000
487,60,73.313017,93648,2.927115597,2.932500000,5.384403,0,1042.178364,5.000000
488,60,70.083648,93648,2.931555306,2.937000000,5.444694,0,1042.178364,5.000000
489,60,71.664045,93648,2.937582643,2.943000000,5.417357,0,1042.178364,5.000000
490,60,71.059821,93648,2.944409642,2.948500000,4.090358,1,71.059821,5.000000
491,60,73.535696,93648,2.948777126,2.953500000,4.722874,1,73.535696,5.000000
492,60,73.132018,93648,2.956157421,2.963000000,6.842579,0,1042.178364,5.000000
493,60,75.016658,93648,2.960955046,2.965500000,4.544954,1,75.016658,5.000000
494,60,74.445673,93648,2.967819568,2.973000000,5.180432,0,1042.178364,5.000000
495,60,75.185655,93648,2.973345323,2.979500000,6.154677,0,1042.178364,5.000000
496,60,73.801580,93648,2.978544374,2.983000000,4.455626,1,73.801580,5.000000
497,60,74.436750,93648,2.983553035,2.989500000,5.946965,0,1042.178364,5.000000
498,60,75.786775,93648,2.989256162,2.994500000,5.243838,0,1042.178364,5.000000
499,60,76.952730,93648,2.995334311,2.999500000,4.165689,1,76.952730,5.000000
500,60,73.194631,93648,3.000030817,3.011000000,10.969183,0,1042.178364,5.000000
501,60,73.571442,93648,3.004777988,3.015500000,10.722012,0,1042.178364,5.000000
502,60,74.256348,93648,3.011055292,3.025000000,13.944708,0,1042.178364,5.000000
503,60,74.536482,93648,3.015800425,3.028000000,12.199575,0,1042.178364,5.000000
504,60,73.020793,93648,3.020569007,3.035000000,14.430993,0,1042.178364,5.000000
505,60,75.284836,93648,3.026159206,3.039000000,12.840794,0,1042.178364,5.000000
506,60,72.364826,93648,3.031629246,3.044000000,12.370754,0,1042.178364,5.000000
507,60,74.025118,93648,3.038105611,3.050000000,11.894389,0,1042.178364,5.000000
508,60,70.668204,93648,3.044042841,3.053000000,8.957159,0,1042.178364,5.000000
509,60,74.263630,93648,3.048477882,3.058500000,10.022118,0,1042.178364,5.000000
510,60,73.119409,93648,3.052999032,3.062500000,9.500968,0,1042.178364,5.000000
511,60,75.754225,93648,3.060283916,3.070500000,10.216084,0,1042.178364,5.000000
512,60,73.879893,93648,3.066807673,3.074000000,7.192327,0,1042.178364,5.000000
513,60,74.509606,93648,3.072965007,3.082500000,9.534993,0,1042.178364,5.000000
514,60,73.239425,93648,3.079315137,3.085500000,6.184863,0,1042.178364,5.000000
515,60,73.672044,93648,3.086670357,3.096000000,9.329643,0,1042.178364,5.000000
516,60,73.731008,93648,3.091689527,3.099000000,7.310473,0,1042.178364,5.000000
517,60,74.346529,93648,3.096263334,3.101500000,5.236666,0,1042.178364,5.000000
518,60,71.624876,93648,3.101193673,3.115000000,13.806327,0,1042.178364,5.000000
519,60,72.038766,93648,3.106682640,3.125000000,18.317360,0,1042.178364,5.000000
520,60,68.621842,93648,3.113023845,3.129500000,16.476155,0,1042.178364,5.000000
521,60,68.478126,93648,3.120467344,3.133000000,12.532656,0,1042.178364,5.000000
522,60,69.543328,93648,3.126115478,3.139500000,13.384522,0,1042.178364,5.000000
523,60,72.588975,93648,3.133185546,3.143000000,9.814454,0,1042.178364,5.000000
524,60,72.638249,93648,3.138771462,3.146000000,7.228538,0,1042.178364,5.000000
525,60,72.943699,93648,3.143704356,3.151500000,7.795644,0,1042.178364,5.000000
526,60,73.136360,93648,3.149683897,3.156000000,6.316103,0,1042.178364,5.000000
527,60,75.570838,93648,3.154108289,3.161000000,6.891711,0,1042.178364,5.000000
528,60,75.237714,93648,3.161347086,3.167500000,6.152914,0,1042.178364,5.000000
529,60,77.420283,93648,3.166063788,3.170500000,4.436212,1,77.420283,5.000000
530,60,76.953149,93648,3.171540392,3.179000000,7.459608,0,1042.178364,5.000000
531,60,78.713258,93648,3.177207140,3.184000000,6.792860,0,1042.178364,5.000000
532,60,75.974904,93648,3.182203830,3.188000000,5.796170,0,1042.178364,5.000000
533,60,79.215037,93648,3.187549529,3.195500000,7.950471,0,1042.178364,5.000000
534,60,78.483914,93648,3.193215881,3.199500000,6.284119,0,1042.178364,5.000000
535,60,78.857082,93648,3.200595031,3.207500000,6.904969,0,1042.178364,5.000000
536,60,76.790232,93648,3.206831966,3.216500000,9.668034,0,1042.178364,5.000000
537,60,77.450787,93648,3.214301432,3.221000000,6.698568,0,1042.178364,5.000000
538,60,76.038898,93648,3.220004360,3.225000000,4.995640,1,76.038898,5.000000
539,60,74.077485,93648,3.224954153,3.229500000,4.545847,1,74.077485,5.000000
540,60,76.346227,93648,3.232883078,3.237000000,4.116922,1,76.346227,5.000000
541,60,76.603395,93648,3.238605940,3.243500000,4.894060,1,76.603395,5.000000
542,60,72.154065,93648,3.244581713,3.250000000,5.418287,0,1042.178364,5.000000
543,60,73.847178,93648,3.253342862,3.259000000,5.657138,0,1042.178364,5.000000
544,60,72.234545,93648,3.258471840,3.264000000,5.528160,0,1042.178364,5.000000
545,60,72.998890,93648,3.263724991,3.268000000,4.275009,1,72.998890,5.000000
546,60,69.141037,93648,3.268845294,3.275000000,6.154706,0,1042.178364,5.000000
547,60,70.885352,93648,3.276136500,3.281000000,4.863500,1,70.885352,5.000000
548,60,67.100669,93648,3.280665454,3.286500000,5.834546,0,1042.178364,5.000000
549,60,70.379627,93648,3.287631143,3.293000000,5.368857,0,1042.178364,5.000000
550,60,68.551715,93648,3.292269238,3.296500000,4.230762,1,68.551715,5.000000
551,60,67.307374,93648,3.297449694,3.303500000,6.050306,0,1042.178364,5.000000
552,60,66.419296,93648,3.304553369,3.311000000,6.446631,0,1042.178364,5.000000
553,60,67.108472,93648,3.310317441,3.315000000,4.682559,1,67.108472,5.000000
554,60,63.030520,93648,3.316896186,3.322000000,5.103814,0,1042.178364,5.000000
555,60,64.260339,93648,3.321771112,3.326000000,4.228888,1,64.260339,5.000000
556,60,64.572561,93648,3.327062953,3.333000000,5.937047,0,1042.178364,5.000000
557,60,67.965691,93648,3.333329290,3.337500000,4.170710,1,67.965691,5.000000
558,60,66.862070,93648,3.340876130,3.346500000,5.623870,0,1042.178364,5.000000
559,60,67.641750,93648,3.348238124,3.352500000,4.261876,1,67.641750,5.000000
560,60,64.985759,93648,3.353765025,3.358500000,4.734975,1,64.985759,5.000000
561,60,66.998160,93648,3.359985372,3.365000000,5.014628,0,1042.178364,5.000000
562,60,66.354857,93648,3.368844054,3.374500000,5.655946,0,1042.178364,5.000000
563,60,67.301030,93648,3.373823151,3.379000000,5.176849,0,1042.178364,5.000000
564,60,69.661459,93648,3.378412703,3.383000000,4.587297,1,69.661459,5.000000
565,60,68.269842,93648,3.384417728,3.389500000,5.082272,0,1042.178364,5.000000
566,60,66.979022,93648,3.389068940,3.394000000,4.931060,1,66.979022,5.000000
567,60,67.501086,93648,3.394026224,3.400000000,5.973776,0,1042.178364,5.000000
568,60,64.967086,93648,3.400558398,3.407000000,6.441602,0,1042.178364,5.000000
569,60,66.093685,93648,3.408150890,3.417000000,8.849110,0,1042.178364,5.000000
570,60,65.659956,93648,3.415414397,3.421000000,5.585603,0,1042.178364,5.000000
571,60,66.536573,93648,3.423215480,3.429000000,5.784520,0,1042.178364,5.000000
572,60,63.904895,93648,3.427717997,3.434000000,6.282003,0,1042.178364,5.000000
573,60,65.500653,93648,3.434825514,3.439000000,4.174486,1,65.500653,5.000000
574,60,65.636524,93648,3.441080782,3.446500000,5.419218,0,1042.178364,5.000000
575,60,67.732288,93648,3.446387954,3.451000000,4.612046,1,67.732288,5.000000
576,60,64.397697,93648,3.452872625,3.458000000,5.127375,0,1042.178364,5.000000
577,60,61.808074,93648,3.458613343,3.464500000,5.886657,0,1042.178364,5.000000
578,60,61.173024,93648,3.463993994,3.468500000,4.506006,1,61.173024,5.000000
579,60,63.565371,93648,3.470642757,3.475500000,4.857243,1,63.565371,5.000000
580,60,61.393556,93648,3.475083901,3.479500000,4.416099,1,61.393556,5.000000
581,60,58.982863,93648,3.480922141,3.487000000,6.077859,0,1042.178364,5.000000
582,60,58.142090,93648,3.486955821,3.491500000,4.544179,1,58.142090,5.000000
583,60,62.603972,93648,3.493601216,3.499500000,5.898784,0,1042.178364,5.000000
584,60,59.388840,93648,3.500201991,3.507000000,6.798009,0,1042.178364,5.000000
585,60,61.869949,93648,3.506230039,3.511000000,4.769961,1,61.869949,5.000000
586,60,58.857425,93648,3.511625730,3.521000000,9.374270,0,1042.178364,5.000000
587,60,62.669098,93648,3.518161018,3.524500000,6.338982,0,1042.178364,5.000000
588,60,59.685862,93648,3.524858420,3.531000000,6.141580,0,1042.178364,5.000000
589,60,60.961748,93648,3.530036183,3.535000000,4.963817,1,60.961748,5.000000
590,60,60.304282,93648,3.534922756,3.542500000,7.577244,0,1042.178364,5.000000
591,60,62.707230,93648,3.541949599,3.546000000,4.050401,1,62.707230,5.000000
