user,packet_id,size_bytes,delay_ms,success,mse,mse_contrib
8,2024,61032,1234.028633,0,0.0046873970,0.0046873970
5,2294,55118,790.074315,0,0.0015760950,0.0015760950
2,2762,57604,13.237543,0,0.0016067940,0.0016067940
4,2618,54622,261.766480,0,0.0094309110,0.0094309110
3,2764,59693,14.005130,0,0.0084654160,0.0084654160
0,2770,61024,12.560838,0,0.0013675840,0.0013675840
1,2769,69237,16.831418,0,0.0048318530,0.0048318530
6,2287,68455,818.259784,0,0.0048490200,0.0048490200
7,1798,60610,1635.107505,0,0.0070255900,0.0070255900
5,2307,55627,786.727882,0,0.0017584290,0.0017584290
9,1675,60893,1839.405499,0,0.0022013520,0.0022013520
0,2772,59563,15.024097,0,0.0015149970,0.0015149970
8,2035,60863,1245.560377,0,0.0050145200,0.0050145200
2,2774,58225,13.221522,0,0.0015760150,0.0015760150
4,2626,54212,261.427027,0,0.0096431790,0.0096431790
1,2775,66694,16.459839,0,0.0046646790,0.0046646790
3,2777,59656,16.169318,0,0.0084293370,0.0084293370
5,2314,56854,790.653632,0,0.0017506020,0.0017506020
6,2292,65383,825.850691,0,0.0033837820,0.0033837820
0,2781,60711,11.782248,0,0.0011925950,0.0011925950
7,1801,60229,1645.574204,0,0.0062623850,0.0062623850
4,2640,54223,260.649776,0,0.0089544110,0.0089544110
1,2783,69185,15.871375,0,0.0045493110,0.0045493110
2,2790,58241,13.704910,0,0.0015622350,0.0015622350
3,2787,59800,15.313825,0,0.0084288280,0.0084288280
9,1688,60820,1848.422029,0,0.0021906500,0.0021906500
8,2043,60997,1254.894741,0,0.0056756400,0.0056756400
5,2329,57353,789.291536,0,0.0011347010,0.0011347010
2,2791,58587,12.239252,0,0.0020546590,0.0020546590
4,2649,54120,260.730751,0,0.0075674400,0.0075674400
6,2308,71745,828.161934,0,0.0031991190,0.0031991190
3,2796,59838,13.579383,0,0.0084703300,0.0084703300
1,2798,64931,13.464710,0,0.0044501400,0.0044501400
0,2800,61696,13.462424,0,0.0008185260,0.0008185260
7,1819,59805,1651.517693,0,0.0052902880,0.0052902880
9,1691,60931,1860.204877,0,0.0022043070,0.0022043070
4,2660,54670,257.548505,0,0.0070286320,0.0070286320
5,2336,58238,793.346426,0,0.0029704900,0.0029704900
8,2052,60873,1263.523175,0,0.0052992070,0.0052992070
0,2801,63002,15.257787,0,0.0013212090,0.0013212090
2,2805,58909,14.087508,0,0.0023730840,0.0023730840
3,2806,59936,16.861595,0,0.0084573010,0.0084573010
1,2808,69549,15.707449,0,0.0043638800,0.0043638800
6,2311,61300,836.725359,0,0.0033271220,0.0033271220
4,2669,55449,254.083584,0,0.0071364910,0.0071364910
0,2811,62900,12.199492,0,0.0021249530,0.0021249530
7,1830,59724,1657.527714,0,0.0049084450,0.0049084450
5,2347,59129,793.618599,0,0.0017649050,0.0017649050
1,2812,67523,17.158845,0,0.0042023490,0.0042023490
3,2817,60192,16.464149,0,0.0084662660,0.0084662660
2,2820,58819,14.761308,0,0.0016121990,0.0016121990
8,2062,60984,1271.400209,0,0.0049259410,0.0049259410
4,2678,56543,252.430052,0,0.0077037440,0.0077037440
9,1710,60805,1866.891877,0,0.0022828100,0.0022828100
6,2327,71334,841.678762,0,0.0038123950,0.0038123950
5,2356,58920,795.874449,0,0.0019520940,0.0019520940
0,2826,63106,13.363110,0,0.0015128080,0.0015128080
1,2825,69798,14.426092,0,0.0041781730,0.0041781730
3,2827,60191,14.557169,0,0.0084326500,0.0084326500
2,2822,58851,19.993996,0,0.0015951310,0.0015951310
7,1836,59898,1666.399289,0,0.0088041460,0.0088041460
4,2683,56436,257.489317,0,0.0088075230,0.0088075230
1,2833,64697,14.333541,0,0.0040545650,0.0040545650
0,2836,62542,11.665890,0,0.0011588870,0.0011588870
6,2340,69615,843.653649,0,0.0034027360,0.0034027360
8,2077,61223,1278.477677,0,0.0047331280,0.0047331280
5,2367,58992,796.479608,0,0.0016661400,0.0016661400
9,1712,61148,1884.618831,0,0.0024738170,0.0024738170
2,2837,58929,15.113254,0,0.0015615400,0.0015615400
3,2839,60142,14.928603,0,0.0084237830,0.0084237830
4,2700,56919,252.592767,0,0.0099643840,0.0099643840
7,1842,59574,1673.275378,0,0.0124933490,0.0124933490
0,2841,61996,13.547255,0,0.0009398220,0.0009398220
2,2845,59226,15.416626,0,0.0015413840,0.0015413840
3,2847,60501,15.606559,0,0.0084952800,0.0084952800
5,2373,59616,800.618769,0,0.0009928520,0.0009928520
1,2848,68902,15.578728,0,0.0038386310,0.0038386310
8,2085,61249,1287.381606,0,0.0050429420,0.0050429420
6,2348,73083,853.570035,0,0.0031404390,0.0031404390
9,1727,61511,1888.273535,0,0.0026316550,0.0026316550
4,2708,56955,254.499541,0,0.0099340900,0.0099340900
0,2857,62665,11.736785,0,0.0007207610,0.0007207610
7,1855,59567,1680.178608,0,0.0038916100,0.0038916100
1,2852,66577,16.103493,0,0.0037117740,0.0037117740
3,2855,60928,15.295399,0,0.0085390950,0.0085390950
2,2859,59498,16.075234,0,0.0020388260,0.0020388260
5,2388,60542,801.212383,0,0.0024562820,0.0024562820
4,2719,57254,254.377729,0,0.0094177870,0.0094177870
6,2352,62352,858.918307,0,0.0030951090,0.0030951090
8,2096,61603,1294.017724,0,0.0056219850,0.0056219850
0,2868,63147,12.358525,0,0.0008960570,0.0008960570
9,1740,61336,1893.600693,0,0.0023653750,0.0023653750
1,2870,68124,14.568054,0,0.0036493200,0.0036493200
2,2861,59621,19.406531,0,0.0022765000,0.0022765000
3,2867,60876,18.482368,0,0.0084281140,0.0084281140
7,1870,60522,1682.881869,0,0.0041515200,0.0041515200
5,2397,61433,806.085656,0,0.0019125490,0.0019125490
4,2724,57633,258.092238,0,0.0079749790,0.0079749790
0,2871,62375,13.181925,0,0.0011676900,0.0011676900
1,2877,62620,12.267832,0,0.0036750220,0.0036750220
8,2108,61485,1297.588317,0,0.0053661860,0.0053661860
2,2880,59833,14.077840,0,0.0015896990,0.0015896990
3,2878,60742,15.473538,0,0.0085230780,0.0085230780
6,2363,70574,867.227962,0,0.0060582550,0.0060582550
7,1878,61261,1690.028011,0,0.0041785730,0.0041785730
5,2409,62225,805.134092,0,0.0019869700,0.0019869700
4,2735,59206,259.819269,0,0.0082538790,0.0082538790
9,1743,61820,1912.039313,0,0.0023577730,0.0023577730
0,2886,62771,13.871100,0,0.0009919270,0.0009919270
1,2889,66230,14.362726,0,0.0035228880,0.0035228880
2,2887,60020,16.094368,0,0.0015604710,0.0015604710
3,2884,61097,20.106329,0,0.0084226490,0.0084226490
8,2119,61610,1305.406019,0,0.0050449360,0.0050449360
4,2744,60271,258.582163,0,0.0089544180,0.0089544180
6,2371,67122,879.152144,0,0.0044660980,0.0044660980
5,2411,62697,814.606746,0,0.0019923100,0.0019923100
7,1885,61868,1697.477954,0,0.0044712320,0.0044712320
0,2896,62740,13.299578,0,0.0016367170,0.0016367170
1,2894,63767,14.989739,0,0.0035040320,0.0035040320
2,2891,60018,16.779819,0,0.0015275060,0.0015275060
3,2899,61106,16.888041,0,0.0084441260,0.0084441260
9,1758,61687,1923.904125,0,0.0023625400,0.0023625400
4,2755,61123,260.751537,0,0.0105303440,0.0105303440
0,2904,63835,12.540666,0,0.0011396580,0.0011396580
2,2903,60291,14.977769,0,0.0015156390,0.0015156390
8,2129,61825,1312.127424,0,0.0047741420,0.0047741420
5,2426,63157,815.123245,0,0.0014772800,0.0014772800
1,2908,65484,13.506870,0,0.0035718160,0.0035718160
3,2909,61150,15.776127,0,0.0084695200,0.0084695200
6,2382,73623,885.268942,0,0.0031054690,0.0031054690
7,1900,62252,1700.477107,0,0.0056450210,0.0056450210
0,2913,64980,12.775051,0,0.0008924570,0.0008924570
4,2761,61538,266.336790,0,0.0121349870,0.0121349870
1,2918,61399,12.907726,0,0.0037611750,0.0037611750
2,2917,60473,13.952223,0,0.0019404330,0.0019404330
5,2439,63671,813.837332,0,0.0030922190,0.0030922190
3,2911,61396,20.097408,0,0.0085040530,0.0085040530
9,1764,62057,1934.677551,0,0.0023618560,0.0023618560
6,2399,65639,887.168953,0,0.0033640020,0.0033640020
8,2136,61721,1325.767038,0,0.0052872530,0.0052872530
7,1902,63025,1712.159800,0,0.0057686920,0.0057686920
1,2922,65528,14.011626,0,0.0037373520,0.0037373520
0,2924,65804,12.362247,0,0.0012053160,0.0012053160
4,2773,60895,265.946525,0,0.0125042950,0.0125042950
2,2926,61001,14.061026,0,0.0023419430,0.0023419430
3,2923,61380,16.553647,0,0.0084974140,0.0084974140
5,2447,63861,822.275833,0,0.0020175080,0.0020175080
2,2932,61035,16.390159,0,0.0016431410,0.0016431410
1,2938,63484,13.513745,0,0.0038814650,0.0038814650
4,2785,59256,264.251759,0,0.0109808260,0.0109808260
6,2403,72256,897.607897,0,0.0032819300,0.0032819300
9,1776,62587,1947.413309,0,0.0023517510,0.0023517510
3,2931,61369,18.075543,0,0.0085078970,0.0085078970
0,2937,65072,15.003319,0,0.0023812610,0.0023812610
8,2149,62005,1331.271659,0,0.0060333960,0.0060333960
7,1917,63590,1714.648586,0,0.0039362100,0.0039362100
5,2455,63702,826.970661,0,0.0021713660,0.0021713660
3,2943,61681,15.141584,0,0.0085462120,0.0085462120
4,2793,57969,264.276203,0,0.0100553780,0.0100553780
0,2945,65148,14.781787,0,0.0018907250,0.0018907250
1,2944,65282,14.922486,0,0.0038566790,0.0038566790
2,2950,61174,16.133716,0,0.0017128080,0.0017128080
6,2419,70244,902.119852,0,0.0039628910,0.0039628910
7,1923,63202,1722.684398,0,0.0033495750,0.0033495750
8,2152,61873,1338.904710,0,0.0054080890,0.0054080890
9,1788,63395,1957.463786,0,0.0025717090,0.0025717090
0,2954,63932,12.820942,0,0.0031835030,0.0031835030
4,2803,57331,263.985706,0,0.0084332640,0.0084332640
5,2462,64405,831.528775,0,0.0023499890,0.0023499890
1,2960,60576,12.693283,0,0.0038519170,0.0038519170
2,2959,60981,15.015207,0,0.0017808080,0.0017808080
3,2957,61584,16.377186,0,0.0085043780,0.0085043780
4,2815,57160,259.801136,0,0.0066385590,0.0066385590
7,1935,62514,1728.286011,0,0.0032804160,0.0032804160
1,2963,64143,14.972121,0,0.0039348100,0.0039348100
8,2163,61856,1347.896578,0,0.0050313310,0.0050313310
2,2965,60648,14.734666,0,0.0017837250,0.0017837250
6,2421,74182,917.569965,0,0.0038900080,0.0038900080
0,2970,63575,13.017699,0,0.0024275010,0.0024275010
3,2967,61579,15.084454,0,0.0084650970,0.0084650970
5,2479,65017,830.912920,0,0.0019755380,0.0019755380
9,1800,63505,1973.127481,0,0.0023810040,0.0023810040
4,2828,56734,260.032141,0,0.0062353300,0.0062353300
1,2975,65323,13.028552,0,0.0038389470,0.0038389470
0,2973,64105,16.150105,0,0.0014622920,0.0014622920
3,2971,61785,19.360814,0,0.0085758860,0.0085758860
2,2980,60999,12.627323,0,0.0020810810,0.0020810810
7,1950,61989,1731.749396,0,0.0030603890,0.0030603890
6,2440,63607,917.835621,0,0.0036262650,0.0036262650
8,2179,62097,1351.246580,0,0.0048434100,0.0048434100
5,2487,66203,839.234861,0,0.0045053800,0.0045053800
3,2983,61871,14.130733,0,0.0085511650,0.0085511650
0,2989,64302,12.563935,0,0.0022720470,0.0022720470
4,2838,57118,262.612092,0,0.0061372440,0.0061372440
2,2984,61393,15.216602,0,0.0024809700,0.0024809700
1,2990,60668,13.005125,0,0.0037434910,0.0037434910
9,1805,63327,1983.517535,0,0.0022850630,0.0022850630
5,2495,49270,836.100681,0,0.0038568080,0.0038568080
7,1958,62132,1742.445738,0,0.0069272750,0.0069272750
8,2184,62022,1359.627383,0,0.0054454300,0.0054454300
6,2441,70243,931.590805,0,0.0099515810,0.0099515810
1,2995,65912,13.651305,0,0.0036322320,0.0036322320
2,2994,61583,13.768736,0,0.0020273720,0.0020273720
4,2844,57917,264.130847,0,0.0065122970,0.0065122970
0,2999,62963,13.701079,0,0.0028619080,0.0028619080
3,2998,62095,16.598503,0,0.0085333340,0.0085333340
5,2504,53315,835.775643,0,0.0039022290,0.0039022290
0,3001,63263,13.337165,0,0.0024269250,0.0024269250
4,2851,58955,264.574280,0,0.0069448420,0.0069448420
7,1963,61927,1747.820056,0,0.0101781610,0.0101781610
8,2192,62190,1365.274786,0,0.0059898490,0.0059898490
9,1817,62975,1998.606539,0,0.0022973330,0.0022973330
1,3009,63689,13.237898,0,0.0037004400,0.0037004400
3,3007,60591,17.117332,0,0.0084901860,0.0084901860
6,2453,67154,936.263399,0,0.0056834240,0.0056834240
5,2519,54196,833.134609,0,0.0028076640,0.0028076640
2,3008,61723,17.744910,0,0.0019999170,0.0019999170
0,3012,61885,13.063517,0,0.0031856100,0.0031856100
1,3020,66113,14.352604,0,0.0038225190,0.0038225190
3,3019,60531,14.505261,0,0.0085345860,0.0085345860
4,2865,59129,267.899647,0,0.0082912940,0.0082912940
2,3015,61628,19.154546,0,0.0020534510,0.0020534510
7,1972,61256,1755.652636,0,0.0040998040,0.0040998040
8,2209,62071,1369.643271,0,0.0055335700,0.0055335700
5,2522,58819,840.656361,0,0.0061001280,0.0061001280
9,1824,62290,2008.287689,0,0.0023057330,0.0023057330
0,3023,62100,11.496943,0,0.0021957100,0.0021957100
6,2463,73605,947.455229,0,0.0046107720,0.0046107720
3,3025,60484,15.894211,0,0.0084903740,0.0084903740
1,3026,60215,15.677582,0,0.0039445760,0.0039445760
4,2872,59258,266.871520,0,0.0092147810,0.0092147810
2,3022,61763,19.128882,0,0.0020582470,0.0020582470
7,1982,60459,1759.690013,0,0.0044740370,0.0044740370
5,2535,61918,841.888059,0,0.0047842240,0.0047842240
8,2211,62231,1381.269627,0,0.0048362520,0.0048362520
0,3037,62934,11.739185,0,0.0009550560,0.0009550560
3,3033,60598,15.446283,0,0.0085282530,0.0085282530
4,2885,59023,266.885660,0,0.0090911810,0.0090911810
1,3038,63334,15.211341,0,0.0038893300,0.0038893300
2,3034,61991,16.277001,0,0.0024295140,0.0024295140
6,2475,63024,952.392809,0,0.0043377550,0.0043377550
9,1837,62614,2018.285706,0,0.0022583960,0.0022583960
0,3042,63472,11.562923,0,0.0017126640,0.0017126640
1,3041,62211,15.820398,0,0.0038679290,0.0038679290
7,1994,59356,1763.947687,0,0.0045093020,0.0045093020
5,2547,64315,846.117353,0,0.0053734470,0.0053734470
2,3044,62192,16.158247,0,0.0029384930,0.0029384930
4,2895,58597,266.109167,0,0.0073993150,0.0073993150
3,3047,60978,17.812088,0,0.0084787920,0.0084787920
8,2223,62521,1388.972024,0,0.0046705710,0.0046705710
6,2488,70317,956.344514,0,0.0035740380,0.0035740380
9,1841,62687,2031.769006,0,0.0025118460,0.0025118460
0,3055,62876,12.826141,0,0.0019669950,0.0019669950
5,2551,66301,849.139438,0,0.0051979240,0.0051979240
4,2907,58323,265.478433,0,0.0063991080,0.0063991080
1,3058,63764,14.723841,0,0.0038075090,0.0038075090
7,2006,59289,1767.733216,0,0.0048321570,0.0048321570
2,3056,62433,16.466047,0,0.0021964750,0.0021964750
3,3059,61125,15.729811,0,0.0085819150,0.0085819150
0,3066,62145,12.801392,0,0.0013333990,0.0013333990
8,2238,62313,1396.842183,0,0.0058312480,0.0058312480
1,3063,60227,14.579416,0,0.0038327710,0.0038327710
6,2492,66806,966.710073,0,0.0037226210,0.0037226210
4,2912,58239,268.183154,0,0.0059672240,0.0059672240
2,3067,62417,15.295913,0,0.0022521540,0.0022521540
3,3065,61338,18.372811,0,0.0085839560,0.0085839560
5,2569,67178,849.156405,0,0.0040474440,0.0040474440
7,2015,59521,1773.234122,0,0.0078713220,0.0078713220
9,1853,62352,2042.380645,0,0.0023031250,0.0023031250
0,3078,60463,11.079623,0,0.0011278830,0.0011278830
2,3072,62583,15.476244,0,0.0022602390,0.0022602390
1,3073,62564,15.711040,0,0.0037947240,0.0037947240
4,2930,59125,264.456851,0,0.0063371500,0.0063371500
8,2243,62428,1403.615971,0,0.0048475750,0.0048475750
3,3076,61688,20.461522,0,0.0085245220,0.0085245220
5,2576,69957,854.932203,0,0.0072103350,0.0072103350
0,3081,60828,10.695882,0,0.0011127990,0.0011127990
6,2508,68312,974.876248,0,0.0055045240,0.0055045240
7,2023,58991,1778.630625,0,0.0128163530,0.0128163530
1,3083,65503,13.592178,0,0.0037724670,0.0037724670
2,3085,62651,14.792243,0,0.0021915700,0.0021915700
3,3088,61502,18.188613,0,0.0084855000,0.0084855000
4,2935,59988,268.674622,0,0.0067812270,0.0067812270
9,1869,62393,2051.897091,0,0.0023404350,0.0023404350
1,3091,60391,12.832775,0,0.0039941680,0.0039941680
8,2256,62309,1410.398173,0,0.0046108580,0.0046108580
5,2588,72272,859.958051,0,0.0053264630,0.0053264630
6,2516,60875,980.252001,0,0.0048299840,0.0048299840
0,3097,61532,12.895774,0,0.0007781090,0.0007781090
2,3095,62962,16.570258,0,0.0026031390,0.0026031390
7,2039,58624,1780.829140,0,0.0063340760,0.0063340760
4,2949,59994,263.719418,0,0.0077385630,0.0077385630
3,3096,61416,18.749584,0,0.0084556190,0.0084556190
0,3104,62423,13.784293,0,0.0010924300,0.0010924300
1,3102,64959,14.509261,0,0.0039632240,0.0039632240
9,1876,62213,2061.983833,0,0.0023709760,0.0023709760
2,3101,62951,17.413974,0,0.0028987480,0.0028987480
3,3105,61732,15.975742,0,0.0085076750,0.0085076750
4,2955,60160,267.106195,0,0.0089332220,0.0089332220
8,2262,62426,1420.292945,0,0.0047209150,0.0047209150
5,2598,73809,867.046721,0,0.0048014570,0.0048014570
7,2041,57944,1787.985615,0,0.0063129680,0.0063129680
6,2530,66405,986.649335,0,0.0095941860,0.0095941860
1,3111,61030,14.175748,0,0.0041164740,0.0041164740
4,2969,59293,262.046837,0,0.0092040940,0.0092040940
0,3119,62294,12.760156,0,0.0020169100,0.0020169100
3,3116,62028,17.688732,0,0.0085902370,0.0085902370
2,3120,63114,14.782732,0,0.0023323230,0.0023323230
9,1886,62390,2071.888207,0,0.0025372000,0.0025372000
7,2059,57947,1789.499033,0,0.0056160110,0.0056160110
5,2604,75374,878.059549,0,0.0044024750,0.0044024750
0,3125,62408,12.454340,0,0.0020195480,0.0020195480
4,2977,58591,263.349307,0,0.0076255310,0.0076255310
8,2275,62671,1430.703205,0,0.0047573400,0.0047573400
6,2534,63598,996.613372,0,0.0085089560,0.0085089560
1,3127,64181,15.503402,0,0.0040812190,0.0040812190
2,3121,63004,18.565569,0,0.0023334860,0.0023334860
3,3124,62079,17.943475,0,0.0085155620,0.0085155620
4,2981,57875,265.060471,0,0.0062703540,0.0062703540
0,3132,61309,14.110374,0,0.0016046080,0.0016046080
9,1892,62897,2081.502322,0,0.0027025010,0.0027025010
1,3139,59157,12.039986,0,0.0041371770,0.0041371770
2,3137,63394,15.041967,0,0.0022814440,0.0022814440
7,2064,58236,1799.604611,0,0.0050074280,0.0050074280
3,3134,61901,17.833365,0,0.0085427050,0.0085427050
5,2614,76163,886.815737,0,0.0042014800,0.0042014800
6,2545,68832,1003.144957,0,0.0062659850,0.0062659850
8,2290,62672,1435.434605,0,0.0064625330,0.0064625330
4,2993,58229,264.616958,0,0.0057929420,0.0057929420
2,3146,63553,13.630298,0,0.0023123480,0.0023123480
0,3149,61347,14.278149,0,0.0008241190,0.0008241190
3,3142,62137,18.801981,0,0.0084882030,0.0084882030
9,1904,62815,2084.955560,0,0.0029093990,0.0029093990
1,3150,63443,14.977297,0,0.0042038030,0.0042038030
7,2080,58368,1798.874611,0,0.0085108130,0.0085108130
6,2558,58420,1004.314901,0,0.0052826770,0.0052826770
5,2622,78992,895.443062,0,0.0068778960,0.0068778960
4,3005,58895,261.793865,0,0.0056659920,0.0056659920
0,3154,62491,12.857598,0,0.0006433590,0.0006433590
1,3159,59595,12.657622,0,0.0041297080,0.0041297080
3,3153,62020,15.016230,0,0.0086025230,0.0086025230
8,2293,62818,1450.643312,0,0.0051900000,0.0051900000
2,3160,63841,15.589054,0,0.0027056270,0.0027056270
7,2090,59125,1804.394931,0,0.0117868420,0.0117868420
9,1914,62908,2095.039994,0,0.0024840220,0.0024840220
0,3166,61908,12.647082,0,0.0007292270,0.0007292270
4,3016,59499,264.469125,0,0.0061350700,0.0061350700
1,3163,63312,15.110727,0,0.0041662530,0.0041662530
6,2567,67197,1014.451352,0,0.0049727580,0.0049727580
3,3162,61864,18.293353,0,0.0084522390,0.0084522390
2,3165,64155,20.571896,0,0.0032166010,0.0032166010
5,2634,80902,904.904631,0,0.0042272740,0.0042272740
8,2306,62788,1455.803676,0,0.0049932230,0.0049932230
1,3174,58517,12.345954,0,0.0040923660,0.0040923660
0,3175,60893,13.724620,0,0.0011551560,0.0011551560
4,3027,60347,263.503603,0,0.0068537430,0.0068537430
7,2091,59983,1817.342369,0,0.0040251300,0.0040251300
3,3171,62087,20.630820,0,0.0085179960,0.0085179960
2,3176,64192,18.164286,0,0.0023661600,0.0023661600
9,1921,62513,2104.668256,0,0.0023940540,0.0023940540
6,2578,64692,1018.355502,0,0.0047126380,0.0047126380
4,3039,61236,260.143647,0,0.0074866630,0.0074866630
0,3185,60973,12.772474,0,0.0009009750,0.0009009750
5,2641,82701,917.004233,0,0.0038471440,0.0038471440
1,3186,61946,13.708164,0,0.0042769000,0.0042769000
8,2317,63138,1467.428650,0,0.0050997280,0.0050997280
7,2102,61048,1820.175105,0,0.0040308470,0.0040308470
2,3187,64342,17.340418,0,0.0024600730,0.0024600730
3,3190,61892,17.450272,0,0.0085033600,0.0085033600
0,3195,61091,11.088513,0,0.0010332670,0.0010332670
1,3192,57470,12.659357,0,0.0043299850,0.0043299850
9,1940,62188,2108.167662,0,0.0023493810,0.0023493810
6,2584,67208,1029.733040,0,0.0063856470,0.0063856470
4,3048,61831,263.522698,0,0.0081337330,0.0081337330
2,3193,64463,17.172900,0,0.0024612450,0.0024612450
3,3199,61852,19.734395,0,0.0085019530,0.0085019530
5,2658,83567,922.781242,0,0.0034815060,0.0034815060
7,2120,61084,1823.105122,0,0.0042301400,0.0042301400
0,3201,61207,11.027527,0,0.0008226750,0.0008226750
8,2328,63445,1477.481739,0,0.0051376680,0.0051376680
4,3051,62097,263.617547,0,0.0093027530,0.0093027530
1,3206,60765,13.621506,0,0.0041945640,0.0041945640
6,2596,56553,1032.396571,0,0.0075002990,0.0075002990
2,3202,64653,16.889160,0,0.0024541810,0.0024541810
3,3210,62161,17.916265,0,0.0085610140,0.0085610140
9,1943,61315,2123.852098,0,0.0024721640,0.0024721640
0,3213,62180,11.782602,0,0.0008269950,0.0008269950
4,3068,61470,260.060217,0,0.0097610260,0.0097610260
5,2661,84649,934.277114,0,0.0040288840,0.0040288840
1,3218,58685,15.494793,0,0.0041998870,0.0041998870
6,2610,59286,1032.775646,0,0.0184686680,0.0184686680
7,2126,61552,1832.755658,0,0.0042870630,0.0042870630
2,3217,64914,17.468046,0,0.0030091610,0.0030091610
3,3212,62027,21.323867,0,0.0084713840,0.0084713840
8,2334,63380,1488.627055,0,0.0086665160,0.0086665160
9,1955,61554,2129.092595,0,0.0031092500,0.0031092500
4,3077,60880,263.286973,0,0.0087543520,0.0087543520
0,3226,62748,12.102815,0,0.0010025110,0.0010025110
1,3229,60543,12.569032,0,0.0042728650,0.0042728650
2,3227,64723,15.816961,0,0.0035203720,0.0035203720
3,3228,62005,16.315005,0,0.0084526330,0.0084526330
5,2677,86125,938.460455,0,0.0047610340,0.0047610340
6,2617,66660,1040.151708,0,0.0100688600,0.0100688600
7,2132,61845,1844.564291,0,0.0077574390,0.0077574390
4,3084,60125,265.084667,0,0.0073848430,0.0073848430
3,3238,62217,13.544247,0,0.0085681390,0.0085681390
0,3240,62466,12.032483,0,0.0016793820,0.0016793820
1,3239,56703,12.827717,0,0.0041192480,0.0041192480
2,3236,65179,17.604393,0,0.0024852710,0.0024852710
8,2344,63680,1500.785394,0,0.0059775010,0.0059775010
9,1962,61313,2142.637556,0,0.0044592840,0.0044592840
0,3246,62802,12.327057,0,0.0010846230,0.0010846230
6,2623,64914,1046.628414,0,0.0066469000,0.0066469000
1,3244,60160,13.596407,0,0.0042548150,0.0042548150
4,3092,60013,266.648961,0,0.0063986210,0.0063986210
5,2685,87378,948.293752,0,0.0029139610,0.0029139610
3,3248,62354,15.383718,0,0.0086015340,0.0086015340
7,2146,62018,1850.887339,0,0.0125438890,0.0125438890
2,3249,65115,16.578472,0,0.0026307470,0.0026307470
1,3253,58726,12.439066,0,0.0041748780,0.0041748780
0,3256,61867,13.128067,0,0.0016476280,0.0016476280
9,1975,60116,2146.989786,0,0.0026250890,0.0026250890
3,3255,62303,15.696426,0,0.0084354080,0.0084354080
6,2639,67870,1046.634248,0,0.0060419700,0.0060419700
4,3107,60349,265.003626,0,0.0065859820,0.0065859820
8,2358,63524,1514.996537,0,0.0050973400,0.0050973400
2,3259,65342,16.937540,0,0.0026266010,0.0026266010
7,2154,60837,1857.505928,0,0.0050853340,0.0050853340
5,2691,87284,960.347120,0,0.0029851910,0.0029851910
0,3263,62092,11.216927,0,0.0011796890,0.0011796890
1,3265,60276,13.937752,0,0.0039816280,0.0039816280
4,3117,60829,264.483448,0,0.0068376670,0.0068376670
6,2650,58193,1046.639989,0,0.0053927780,0.0053927780
2,3261,65192,19.853077,0,0.0027706970,0.0027706970
3,3268,62204,17.443694,0,0.0085728030,0.0085728030
8,2369,63406,1521.093031,0,0.0070141050,0.0070141050
9,1984,59694,2157.570458,0,0.0026289070,0.0026289070
7,2164,61012,1864.325782,0,0.0048383950,0.0048383950
4,3129,61912,263.730214,0,0.0074846210,0.0074846210
2,3273,65584,15.972716,0,0.0032215830,0.0032215830
1,3280,56743,13.136812,0,0.0038432450,0.0038432450
0,3279,63051,13.305234,0,0.0009597600,0.0009597600
3,3274,62426,16.317144,0,0.0085530740,0.0085530740
5,2703,87883,971.854459,0,0.0025221380,0.0025221380
6,2653,69057,1061.177010,0,0.0047658910,0.0047658910
0,3284,62841,13.608105,0,0.0011676890,0.0011676890
9,1993,58792,2165.473738,0,0.0025064110,0.0025064110
8,2378,63629,1529.740478,0,0.0074679020,0.0074679020
1,3282,60555,16.632189,0,0.0037689000,0.0037689000
2,3287,66140,16.417227,0,0.0040945550,0.0040945550
4,3136,62598,267.566214,0,0.0083537570,0.0083537570
3,3288,62246,15.890557,0,0.0084269040,0.0084269040
7,2171,61620,1873.019498,0,0.0045872240,0.0045872240
1,3291,59021,12.732454,0,0.0036408900,0.0036408900
2,3293,66217,16.131972,0,0.0028672440,0.0028672440
0,3299,61546,13.264955,0,0.0022781660,0.0022781660
6,2668,66307,1063.302391,0,0.0040966280,0.0040966280
5,2714,88645,983.226469,0,0.0028597240,0.0028597240
3,3300,62442,13.636508,0,0.0084953780,0.0084953780
8,2386,64051,1536.566101,0,0.0062191930,0.0062191930
4,3143,63058,272.997126,0,0.0094577190,0.0094577190
9,2007,58814,2172.147116,0,0.0025175960,0.0025175960
7,2190,60311,1873.348860,0,0.0041730510,0.0041730510
0,3302,60615,10.715467,0,0.0016433330,0.0016433330
1,3304,60885,13.011480,0,0.0035177020,0.0035177020
2,3303,66364,15.518637,0,0.0029412770,0.0029412770
3,3309,61429,16.202100,0,0.0085264100,0.0085264100
4,3151,63013,273.510307,0,0.0100617380,0.0100617380
6,2671,68107,1074.971717,0,0.0039264080,0.0039264080
1,3312,57182,14.033240,0,0.0034655790,0.0034655790
5,2722,89534,998.256448,0,0.0048886350,0.0048886350
7,2191,60295,1882.995250,0,0.0085642600,0.0085642600
8,2396,64403,1547.343690,0,0.0051883490,0.0051883490
0,3316,60015,14.846680,0,0.0015395080,0.0015395080
2,3317,66401,15.169311,0,0.0030403740,0.0030403740
9,2013,59332,2184.048453,0,0.0054021040,0.0054021040
3,3318,61338,15.988699,0,0.0084547540,0.0084547540
