user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
1,billiards,static,35,701.2047977990001,0.386,10.118367764999999
2,billiards,static,35,844.1520255080003,0.228,6.080793078
3,billiards,static,35,660.8060300320002,0.431,4.023129815
4,billiards,static,35,958.6367936910003,0.102,6.664442075999999
5,billiards,static,35,905.8742717170003,0.159,8.464106822
6,billiards,static,35,467.50787639300006,0.644,4.948606398
7,billiards,static,35,733.8127573830002,0.35,7.703400111
8,billiards,static,35,577.363676777,0.522,4.961285295
0,billiards,static,40,418.97960078978986,0.6796796796796797,3.1834732272272275
1,billiards,static,40,770.4678324216381,0.30030333670374115,8.386887280080888
2,billiards,static,40,942.1151907407411,0.11625514403292181,16.599770933127573
3,billiards,static,40,778.186311418769,0.29263370332996974,5.244559547931384
4,billiards,static,40,963.7977981740446,0.09356136820925554,11.855484930583502
5,billiards,static,40,940.1102871690432,0.11812627291242363,14.732719872708758
6,billiards,static,40,462.64641189,0.632,3.363641955
7,billiards,static,40,782.3441212168188,0.2887537993920973,7.855879474164134
8,billiards,static,40,691.7818746244981,0.3855421686746988,5.920506316265061
0,billiards,static,45,454.05867161400005,0.629,3.059887327
1,billiards,static,45,886.7395620905394,0.17192268565615462,17.025099129196338
2,billiards,static,45,989.5101768243806,0.0640495867768595,38.620448011363635
3,billiards,static,45,856.287685234818,0.20445344129554655,5.9557208370445345
4,billiards,static,45,1050.2572660000005,0.0,85.60098529046562
5,billiards,static,45,999.3758243627863,0.05301455301455302,28.13418466839917
6,billiards,static,45,466.9657633090001,0.615,3.478141955
7,billiards,static,45,928.6308638642353,0.1286727456940223,8.125228444782168
8,billiards,static,45,761.2224799304437,0.30443548387096775,6.528026324596774
0,billiards,static,50,483.34295252300006,0.589,3.151236031
1,billiards,static,50,1050.2572660000003,0.0,27.77997095257732
2,billiards,static,50,1050.2572660000003,0.0,42.40631417349138
3,billiards,static,50,987.0532675361449,0.06526104417670683,6.1005735431726915
4,billiards,static,50,1050.2572660000005,0.0,64.04459973121693
5,billiards,static,50,1050.2572660000003,0.0,52.64331144815668
6,billiards,static,50,951.0750310000002,0.10341365461847389,6.624929422690763
7,billiards,static,50,1050.2572660000005,0.0,23.00918674558671
8,billiards,static,50,1050.2572660000003,0.0,6.518684389112903
0,billiards,static,55,1050.2572660000003,0.0,4.0189760240000005
1,billiards,static,55,1050.2572660000005,0.0,43.67869140290758
2,billiards,static,55,1050.2572660000005,0.0,39.567896258785936
3,billiards,static,55,1050.2572660000003,0.0,6.5268600952858575
4,billiards,static,55,1050.2572660000005,0.0,99.27780795252838
5,billiards,static,55,1050.2572660000003,0.0,85.30745011733615
6,billiards,static,55,1050.2572660000003,0.0,5.288333419257773
7,billiards,static,55,1050.2572660000003,0.0,14.09941585901309
8,billiards,static,55,1050.2572660000003,0.0,5.457034803607215
0,billiards,static,60,1050.2572660000003,0.0,3.8294867540000004
1,billiards,static,60,1050.2572660000005,0.0,52.31103521765914
2,billiards,static,60,1050.2572660000003,0.0,65.74185642791763
3,billiards,static,60,1050.2572660000003,0.0,7.389872507042254
4,billiards,static,60,1050.2572660000003,0.0,122.49837214563107
5,billiards,static,60,1050.2572660000003,0.0,77.26507840899124
6,billiards,static,60,1050.2572660000003,0.0,5.094304418837675
7,billiards,static,60,1050.2572660000003,0.0,16.53100419576186
8,billiards,static,60,1050.2572660000003,0.0,6.4104950944723615
0,billiards,static,65,1050.2572660000003,0.0,3.968171273
1,billiards,static,65,1050.2572660000003,0.0,52.095311830508486
2,billiards,static,65,1050.2572660000003,0.0,84.69187702569833
3,billiards,static,65,1050.2572660000003,0.0,11.544007077083334
4,billiards,static,65,1050.2572660000003,0.0,124.23203853536451
5,billiards,static,65,1050.2572660000003,0.0,77.36039133407823
6,billiards,static,65,1050.2572660000003,0.0,6.521082499497488
7,billiards,static,65,1050.2572660000003,0.0,14.880107878974359
8,billiards,static,65,1050.2572660000003,0.0,7.787895302020202
0,billiards,static,70,1050.2572660000003,0.0,4.441435726
1,billiards,static,70,1050.2572660000005,0.0,72.60082929075804
2,billiards,static,70,1050.2572660000003,0.0,64.13145682893227
3,billiards,static,70,1050.2572660000003,0.0,18.614564609533467
4,billiards,static,70,1050.2572660000005,0.0,127.6008219464848
5,billiards,static,70,1050.2572660000003,0.0,89.78861044962885
6,billiards,static,70,1050.2572660000003,0.0,6.1363154134134135
7,billiards,static,70,1050.2572660000003,0.0,45.54083961618258
8,billiards,static,70,1050.2572660000003,0.0,20.166505254288598
0,billiards,static,75,1050.2572660000003,0.0,4.11097016
1,billiards,static,75,1050.2572660000005,0.0,80.71248164983163
2,billiards,static,75,1050.2572660000003,0.0,46.414763097076026
3,billiards,static,75,1050.2572660000003,0.0,36.156151049111806
4,billiards,static,75,1050.2572660000003,0.0,98.46261291013582
5,billiards,static,75,1050.2572660000003,0.0,94.21499910282486
6,billiards,static,75,1050.2572660000003,0.0,6.93995433901705
7,billiards,static,75,1050.2572660000003,0.0,65.62942295550846
8,billiards,static,75,1050.2572660000003,0.0,14.743475677517802
0,billiards,static,80,1050.2572660000003,0.0,6.1321611783567125
1,billiards,static,80,1050.2572660000005,0.0,114.3251887248018
2,billiards,static,80,1050.2572660000005,0.0,34.63543992707046
3,billiards,static,80,1050.2572660000005,0.0,68.4561558227545
4,billiards,static,80,1050.2572660000003,0.0,133.80338954716981
5,billiards,static,80,1050.2572660000003,0.0,97.73971004241646
6,billiards,static,80,1050.2572660000003,0.0,10.134157871717171
7,billiards,static,80,1050.2572660000003,0.0,74.9873989962963
8,billiards,static,80,1050.2572660000003,0.0,30.449988475257733
