user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
6,billiards,static,35,389.6419319210001,0.73,4.576156952
0,billiards,static,40,436.54939049599204,0.6603206412825652,3.5012889238476954
1,billiards,static,40,684.2648993259111,0.3937246963562753,8.388536832995952
2,billiards,static,40,923.4538445487809,0.13617886178861788,5.93235143292683
3,billiards,static,40,651.4675086730192,0.4282848545636911,4.04242232998997
4,billiards,static,40,916.1604060941297,0.14473684210526316,7.061556202429149
5,billiards,static,40,937.3338490587621,0.12172088142707241,12.140837204616998
6,billiards,static,40,393.682729964965,0.7067067067067067,3.4296308378378377
0,billiards,static,45,413.186125748,0.672,3.050971474
1,billiards,static,45,768.3558471293281,0.2973523421588595,11.039558776985745
2,billiards,static,45,1002.3684184004153,0.0508298755186722,8.320440798755188
3,billiards,static,45,718.0235093115579,0.3507537688442211,4.413001917587939
4,billiards,static,45,945.0191687948189,0.11191709844559586,7.812681538860104
5,billiards,static,45,1001.8259683343786,0.051201671891327065,11.024830207941484
6,billiards,static,45,397.15116374974986,0.6886886886886887,3.4830231961961964
0,billiards,static,50,528.2603296850001,0.542,3.18233736
1,billiards,static,50,1019.2927062635819,0.03219315895372234,8.420275320925553
2,billiards,static,50,1050.2572660000003,0.0,23.902256469545954
3,billiards,static,50,943.7744787474953,0.11022044088176353,4.512211186372745
4,billiards,static,50,1050.2572660000003,0.0,19.602212183609957
5,billiards,static,50,1050.2572660000003,0.0,51.019665553613045
6,billiards,static,50,530.7454918050001,0.539,3.669201207
0,billiards,static,55,1050.2572660000003,0.0,3.5870851519999998
1,billiards,static,55,1050.2572660000003,0.0,16.84214836713996
2,billiards,static,55,1050.2572660000003,0.0,37.04402367628866
3,billiards,static,55,1050.2572660000003,0.0,5.509480745983936
4,billiards,static,55,1050.2572660000003,0.0,40.63447447695606
5,billiards,static,55,1050.2572660000003,0.0,59.23080475187165
6,billiards,static,55,1050.2572660000003,0.0,4.385022633633634
0,billiards,static,60,1050.2572660000003,0.0,3.78501428
1,billiards,static,60,1050.2572660000003,0.0,13.73146259611452
2,billiards,static,60,1050.2572660000005,0.0,43.056835841920375
3,billiards,static,60,1050.2572660000003,0.0,5.210140222222222
4,billiards,static,60,1050.2572660000003,0.0,34.72137639323467
5,billiards,static,60,1050.2572660000003,0.0,48.88464903040935
6,billiards,static,60,1050.2572660000003,0.0,4.4708088138138145
0,billiards,static,65,1050.2572660000003,0.0,3.7244725589999996
1,billiards,static,65,1050.2572660000003,0.0,12.205899636916834
2,billiards,static,65,1050.2572660000003,0.0,42.15345185471898
3,billiards,static,65,1050.2572660000003,0.0,5.503028995971803
4,billiards,static,65,1050.2572660000003,0.0,66.93452489224138
5,billiards,static,65,1050.2572660000005,0.0,76.03405904827586
6,billiards,static,65,1050.2572660000003,0.0,4.301775886886887
0,billiards,static,70,1050.2572660000003,0.0,3.8848149629629627
1,billiards,static,70,1050.2572660000003,0.0,36.67350105691056
2,billiards,static,70,1050.2572660000003,0.0,68.3604886916859
3,billiards,static,70,1050.2572660000003,0.0,7.538611377377379
4,billiards,static,70,1050.2572660000005,0.0,35.00007466046002
5,billiards,static,70,1050.2572660000003,0.0,14.706681111764706
6,billiards,static,70,1050.2572660000003,0.0,4.634088195
0,billiards,static,75,1050.2572660000003,0.0,3.8468400390390385
1,billiards,static,75,1050.2572660000005,0.0,21.308922955486544
2,billiards,static,75,1050.2572660000003,0.0,19.754819307777776
3,billiards,static,75,1050.2572660000003,0.0,6.139892503524672
4,billiards,static,75,1050.2572660000003,0.0,44.52850561420118
5,billiards,static,75,1050.2572660000003,0.0,91.23342197635134
6,billiards,static,75,1050.2572660000003,0.0,4.324364537537538
0,billiards,static,80,1050.2572660000003,0.0,4.1016751750000005
1,billiards,static,80,1050.2572660000005,0.0,26.08576258504875
2,billiards,static,80,1050.2572660000003,0.0,49.299644515258215
3,billiards,static,80,1050.2572660000003,0.0,14.877914824668707
4,billiards,static,80,1050.2572660000003,0.0,80.56331116625617
5,billiards,static,80,1050.2572660000003,0.0,43.295770219230775
6,billiards,static,80,1050.2572660000003,0.0,7.76816979338014
